11,1,63
8,2,67
13,2,63
13,2,60
3,4,63
0,5,64
9,4,69
7,2,61
6,0,58
12,-1,60
12,-1,61
11,1,66
3,3,63
6,2,64
7,1,63
7,0,62
10,-1,61
10,1,65
9,0,63
14,2,65
8,3,63
10,2,63
6,1,63
7,2,65
9,2,63
9,2,63
9,1,63
10,1,64
9,0,63
9,0,62
9,1,63
10,2,64
10,3,64
9,3,65
8,1,64
10,0,62
9,-1,61
9,1,61
8,1,62
8,2,66
8,2,65
8,2,67
9,7,76
12,6,79
10,2,87
12,-2,87
13,-11,84
21,-23,85
23,-27,78
30,-33,58
37,-35,54
31,-32,36
27,-24,26
19,-20,18
16,-20,16
5,-20,15
-1,-32,21
-8,-42,20
-5,-46,16
-12,-52,36
7,-56,37
7,-57,16
13,-58,20
11,-54,20
17,-71,12
22,-97,12
36,-36,23
18,-72,10
16,-58,10
13,-63,10
13,-61,11
15,-60,12
16,-62,11
11,-60,12
6,-60,14
4,-62,9
7,-62,6
10,-60,16
8,-58,19
14,-60,12
14,-60,12
19,-60,14
18,-58,15
23,-59,19
22,-58,17
23,-59,18
10,-60,13
17,-58,15
24,-58,15
19,-60,10
24,-58,9
24,-59,12
27,-60,8
29,-61,4
27,-59,9
23,-59,11
16,-58,12
16,-59,12
14,-60,12
19,-59,13
12,-61,11
9,-60,8
8,-60,15
2,-61,9
-2,-59,10
5,-58,13
9,-58,12
12,-58,12
4,-61,-2
31,-55,0
66,-58,10
62,-64,-11
24,-54,4
34,-57,13
33,-55,22
25,-57,12
22,-61,9
15,-54,19
-1,-56,20
0,-60,6
10,-62,12
4,-57,23
-26,-57,22
-54,-60,6
-51,-52,13
-41,-57,15
-18,-37,1
13,-11,25
-18,2,25
-4,-8,22
7,0,43
23,-9,64
37,-18,77
38,-14,86
-5,-13,76
-9,-9,74
-8,3,78
5,2,81
-11,3,93
-9,25,110
-13,18,69
-2,5,53
10,2,57
10,0,58
14,-1,70
13,-2,69
9,-4,62
8,1,62
13,2,63
13,3,63
13,4,64
12,5,64
11,4,63
13,3,64
9,2,62
11,2,63
12,2,63
12,3,63
3,4,60
5,5,64
8,6,64
7,5,63
6,6,63
8,3,63
9,3,63
10,3,63
8,3,63
10,4,65
9,3,63
7,4,62
7,4,63
11,4,64
12,4,64
11,3,63
10,3,63
9,4,63
9,4,63
10,4,63
10,3,64
12,2,62
10,3,61
8,5,65
6,5,63
9,3,63
9,4,62
10,2,61
11,3,64
11,4,64
10,4,64
8,4,62
9,3,62
12,2,64
10,2,64
11,2,64
9,1,63
11,1,64
10,0,62
9,-1,61
9,-2,61
10,-2,63
10,-2,63
8,-1,62
9,0,64
10,0,64
10,-1,63
9,-1,62
11,-1,63
10,-1,63
10,-1,63
9,0,63
9,0,63
9,0,63
10,0,63
9,-1,63
9,-1,63
10,-1,63
9,-1,63
10,0,63
10,-1,64
10,0,63
10,0,63
10,-1,63
9,0,63
9,-1,63
9,0,63
10,0,63
9,0,63
9,0,63
10,0,63
9,0,63
9,0,63
10,0,63
9,-1,63
10,0,63
10,0,63
10,0,63
10,0,63
10,0,63
9,0,62
9,0,63
9,0,63
9,0,63
9,0,63
10,0,63
9,0,63
10,0,63
9,0,63
9,0,63
10,0,64
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
10,0,64
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
10,0,63
9,0,63
9,0,63
9,1,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
9,0,63
8,0,63
9,0,63
9,0,63
9,1,63
9,0,63
9,0,63
9,0,63
9,1,64
8,0,63
9,1,63
9,1,63
9,0,63
9,1,63
9,1,63
9,1,63
9,0,63
9,1,63
9,0,63
9,0,63
9,0,63
9,1,63
9,0,63
9,0,63
9,0,63
9,0,63
8,0,63
9,1,63
9,1,63
9,0,63
9,0,63
8,0,63
9,1,64
9,1,63
8,1,63
9,1,63
8,0,62
9,1,63
9,0,63
9,1,63
8,1,63
8,1,63
9,1,63
8,1,63
9,2,64
8,1,63
10,1,63
9,1,62
9,2,63
9,0,63
12,1,63
6,3,67
4,2,71
2,0,62
10,-1,64
10,-3,59
8,-6,60
6,-5,63
9,-8,66
2,-1,61
-14,5,55
23,2,67
18,-1,64
13,-3,67
13,-3,65
11,-3,64
3,-2,60
4,-3,53
1,-5,67
3,-3,64
14,-4,62
15,-4,62
16,-4,60
14,-4,62
2,-3,66
6,-3,70
-8,-1,58
-6,-1,57
12,-4,69
10,-4,57
11,-5,62
13,-5,66
8,-5,65
4,-2,63
3,0,63
3,-1,63
5,-2,62
10,-3,64
11,-3,65
7,-2,63
10,-6,63
0,-3,63
3,-1,61
7,-1,65
9,-2,64
6,-2,63
5,-3,62
8,-2,63
7,-2,60
7,-1,64
11,-1,67
4,-1,63
4,-1,63
7,-1,63
8,-2,62
9,-3,64
9,-3,62
9,-3,62
8,-3,62
6,-3,63
7,-4,64
11,-5,63
14,-5,61
12,-6,60
10,-5,64
10,-3,64
10,-2,66
8,-2,64
7,-3,60
7,-2,62
12,-3,65
17,-4,65
15,-4,61
5,-3,63
-2,-1,60
-2,0,61
7,0,64
9,-2,65
14,-3,65
12,-3,62
10,-3,62
6,-2,62
4,-2,62
5,-1,64
8,-1,64
10,-1,64
12,-2,64
11,-2,63
8,-1,63
6,-1,63
5,-1,63
8,-1,63
8,-1,63
9,-1,63
9,-2,64
8,-1,64
7,-1,62
7,-1,63
8,-2,63
9,-2,62
9,-2,62
8,-2,64
8,-2,63
9,-1,64
8,-1,63
9,-2,63
8,-2,63
8,-2,63
8,-2,63
8,-1,63
8,-1,63
9,-1,63
9,-1,63
8,-1,63
9,-1,63
8,-1,63
10,-1,64
9,-1,63
8,-2,63
9,-2,62
9,-1,63
9,-1,63
9,-1,63
9,-1,64
8,-1,62
9,-1,63
9,-1,63
9,-1,63
9,-1,64
10,-1,63
10,-1,64
8,-1,63
8,-1,63
9,-1,63
9,-1,63
9,-1,63
9,-1,64
9,-1,63
9,-1,63
9,0,63
8,0,63
9,-1,64
9,-1,63
8,-1,62
9,-1,63
9,-1,63
9,0,63
8,0,64
8,0,63
9,0,63
9,-1,63
9,0,64
7,0,63
9,0,64
8,0,63
9,0,63
9,0,64
10,0,63
9,0,63
8,0,66
7,0,61
9,0,62
10,-1,63
4,2,62
1,3,59
14,4,69
13,2,65
8,2,60
8,3,63
10,3,64
7,4,64
7,4,63
8,4,63
9,3,63
9,4,63
10,4,64
10,3,63
10,3,63
10,4,63
10,3,63
10,3,63
9,4,63
10,4,63
8,4,63
9,4,64
9,3,63
8,4,62
8,4,63
9,4,63
9,4,63
8,3,63
10,3,63
9,3,63
9,4,63
9,4,63
9,3,63
10,4,63
10,3,63
9,4,63
9,4,63
9,4,63
9,4,63
9,4,63
10,4,63
10,4,63
10,4,63
9,4,63
9,4,63
9,4,63
9,3,63
9,3,63
8,4,62
7,4,62
10,5,65
11,2,64
14,0,67
12,1,63
8,0,60
7,-3,57
10,-4,60
12,-3,62
16,-1,67
15,-1,64
12,0,63
11,-1,62
9,-2,63
13,-2,60
5,-3,51
11,3,69
20,7,74
14,5,67
8,4,62
6,3,59
6,1,60
9,1,63
13,2,65
13,3,64
11,3,63
8,3,61
9,3,62
10,2,63
11,2,63
12,3,64
10,3,62
10,3,62
9,2,63
11,2,63
11,3,63
13,6,64
13,6,63
10,5,63
10,2,63
10,1,62
12,1,62
13,2,62
12,4,63
12,4,64
11,3,64
10,3,63
9,2,62
10,2,63
11,2,62
11,2,63
11,2,63
10,2,63
9,3,63
10,2,62
9,2,63
9,2,62
9,2,63
10,2,63
10,2,63
10,3,63
9,2,63
10,3,63
9,3,63
9,2,63
9,2,63
9,1,63
9,1,63
10,1,63
10,1,63
10,1,63
9,1,62
10,1,63
9,1,63
10,2,63
10,1,63
11,1,63
11,1,63
10,1,63
10,1,63
9,1,63
9,1,63
9,2,63
9,1,63
10,1,63
11,2,63
11,2,63
10,2,63
9,2,63
9,2,63
9,2,63
10,2,63
10,1,63
11,2,63
10,2,63
9,2,63
9,2,63
9,2,63
9,2,63
9,2,63
10,2,63
10,1,63
10,2,63
9,2,63
9,2,63
9,2,63
9,1,63
9,2,63
10,2,63
10,1,63
12,1,63
11,1,63
11,1,63
9,2,63
7,3,62
9,2,63
9,1,63
10,1,62
13,1,63
11,2,63
10,2,64
9,2,63
9,2,62
9,2,63
10,2,63
11,2,63
11,2,63
10,2,63
10,2,63
9,2,62
10,1,63
11,2,64
11,2,62
10,2,63
9,2,62
9,2,63
11,2,63
10,2,63
11,2,64
9,2,62
10,2,63
11,2,63
10,2,63
11,2,63
11,2,63
11,2,63
10,2,63
11,2,63
10,2,63
11,2,63
10,2,63
11,2,63
11,3,63
12,3,64
13,2,63
21,4,67
23,4,80
-6,1,65
-2,-3,58
-7,-1,55
-41,-2,37
-42,-2,43
-33,0,56
5,4,78
19,1,77
29,-5,74
17,-9,61
6,-6,59
-9,-3,56
-8,-1,62
-9,2,67
1,3,67
7,1,68
13,-1,70
13,-3,72
11,-5,61
-5,-7,54
-11,-6,53
-10,-5,66
-10,-4,66
-9,-3,61
-2,-2,71
-1,-2,65
-8,-5,63
-8,-6,64
-9,-4,59
-14,-6,62
-12,-4,59
-14,-4,62
-11,-5,67
-10,-5,59
-11,-5,64
-7,-5,66
-5,-4,62
-5,-4,65
-4,-3,64
-4,-2,62
-5,-2,67
-5,-2,63
-11,-1,55
1,0,70
-1,-1,63
2,0,64
1,1,67
1,0,64
1,-1,64
-2,0,64
-3,0,62
1,-1,64
1,-1,65
2,-1,63
2,0,64
1,-1,64
1,-1,64
0,0,63
1,0,63
1,0,64
1,-1,63
2,0,65
2,0,64
1,0,63
1,1,64
2,1,65
0,0,64
-1,-1,63
3,-1,63
1,0,63
0,0,63
3,1,65
3,1,65
1,0,64
1,0,64
0,0,64
0,-1,64
2,0,65
1,-1,64
1,-1,63
1,0,61
-3,2,74
0,2,83
-6,1,97
1,-4,100
14,-13,92
25,-17,80
26,-19,70
34,-24,53
35,-24,44
21,-26,27
16,-27,19
11,-26,15
2,-27,15
-2,-31,18
-3,-35,21
-1,-41,26
4,-44,26
11,-44,42
10,-76,28
18,-50,46
14,-52,40
20,-90,30
8,-45,11
5,-65,9
2,-54,20
17,-60,20
19,-59,22
14,-57,22
15,-58,22
14,-57,27
12,-57,24
15,-56,26
4,-55,31
7,-56,28
7,-57,23
4,-57,25
5,-57,25
7,-56,31
11,-56,30
13,-58,20
10,-58,23
9,-58,25
8,-56,28
9,-58,25
3,-57,25
10,-58,25
13,-59,24
3,-56,25
9,-57,24
23,-60,22
0,-56,23
-8,-55,22
-21,-57,16
-13,-56,21
0,-56,33
-2,-54,28
1,-56,22
5,-56,32
-4,-53,32
0,-56,23
14,-55,36
4,-51,39
8,-51,39
10,-51,35
14,-54,36
15,-51,35
15,-52,34
14,-50,32
16,-54,30
17,-49,39
13,-54,31
19,-51,35
15,-54,29
16,-52,27
20,-53,32
19,-51,42
19,-52,35
35,-51,5
40,-53,8
22,-59,44
17,-53,34
16,-51,39
22,-51,44
5,-52,34
-18,-49,30
3,-52,41
3,-56,34
-2,-52,31
-4,-56,17
-4,-56,26
-11,-55,27
-18,-55,24
-18,-54,24
-19,-53,30
-16,-57,16
-26,-57,20
-18,-57,20
-10,-56,22
-21,-58,20
-14,-55,27
-11,-57,24
-10,-58,26
-9,-58,25
-8,-59,20
-10,-60,17
-14,-58,18
-10,-59,20
-12,-57,27
-7,-57,27
-11,-59,21
-4,-58,29
-12,-56,33
-21,-57,29
-20,-54,26
-33,-52,34
-32,-46,26
-33,-49,23
-29,-47,33
-48,-45,20
-31,-46,28
-31,-48,27
-18,-48,42
-12,-49,39
-21,-50,29
-21,-58,11
-16,-60,9
-6,-61,10
-8,-65,6
-11,-62,11
-5,-60,18
0,-61,22
-7,-61,19
-6,-58,16
-3,-61,14
3,-58,29
9,-60,28
14,-61,18
6,-61,19
11,-60,22
4,-59,31
1,-55,28
1,-59,25
-11,-57,26
-1,-57,24
-3,-61,16
-5,-60,15
-1,-60,23
1,-59,25
1,-59,24
0,-60,21
0,-60,21
-2,-60,18
1,-60,20
0,-60,21
2,-60,22
1,-60,21
2,-60,21
0,-60,20
0,-60,20
0,-60,20
0,-60,20
0,-60,21
1,-59,21
0,-60,21
1,-59,22
1,-60,21
1,-59,22
1,-60,22
2,-59,22
0,-60,21
1,-59,21
1,-60,20
0,-60,21
1,-60,22
2,-59,22
1,-60,20
1,-60,20
0,-60,21
0,-60,21
1,-60,21
0,-60,21
1,-59,22
0,-60,21
0,-60,21
1,-60,22
1,-60,21
1,-60,21
1,-59,22
1,-59,21
1,-60,21
1,-60,22
2,-60,22
1,-60,20
-1,-60,20
-2,-60,20
-1,-59,20
2,-60,21
3,-60,23
3,-60,22
1,-60,20
0,-60,20
-2,-60,19
1,-60,22
2,-59,24
2,-59,23
-1,-60,19
1,-60,19
3,-59,24
4,-59,24
3,-59,22
2,-59,20
3,-60,14
2,-60,16
8,-57,26
15,-56,32
16,-57,27
14,-59,18
10,-59,19
10,-58,19
9,-59,18
12,-58,18
20,-58,21
21,-58,21
18,-58,22
18,-59,21
18,-57,26
12,-58,21
13,-60,13
12,-61,14
12,-56,25
15,-57,26
14,-58,24
13,-60,21
13,-59,22
9,-58,24
10,-58,21
11,-59,23
6,-60,13
7,-63,0
6,-61,14
-1,-58,32
-5,-51,48
-8,-58,27
-3,-59,14
7,-63,3
8,-64,4
9,-65,0
4,-62,3
3,-63,7
2,-62,11
-1,-62,11
3,-62,11
-2,-61,14
0,-62,14
3,-62,13
1,-62,13
2,-62,13
3,-62,12
2,-62,14
3,-62,12
3,-62,14
4,-63,14
2,-61,15
3,-62,14
3,-61,14
2,-62,13
1,-62,14
1,-62,13
1,-62,13
2,-62,13
1,-62,13
1,-62,14
2,-62,14
2,-61,15
2,-62,15
2,-62,15
3,-62,14
4,-62,14
4,-62,13
2,-62,13
2,-62,13
-1,-62,13
-2,-62,12
-4,-62,12
-5,-62,10
-5,-62,9
-4,-62,7
-4,-63,6
-3,-63,5
-2,-63,3
-2,-62,4
-1,-63,7
0,-63,5
-3,-63,4
-5,-62,9
-3,-63,11
-2,-62,12
-2,-62,13
1,-63,13
0,-63,11
0,-62,10
-1,-63,9
-3,-62,9
-1,-63,10
-3,-61,13
-3,-61,14
1,-64,8
2,-64,5
1,-63,5
3,-61,13
-1,-61,17
0,-62,14
2,-62,16
14,-61,23
-4,-62,29
8,-57,27
2,-65,7
1,-62,6
2,-62,12
-2,-61,16
1,-60,18
6,-62,18
8,-61,17
8,-62,16
6,-61,16
5,-61,16
3,-61,16
3,-61,16
2,-61,17
3,-61,17
2,-61,16
3,-61,16
3,-61,16
4,-61,16
3,-61,16
3,-61,17
2,-61,16
3,-61,16
3,-61,16
4,-61,16
3,-61,16
3,-61,16
2,-61,16
2,-61,16
2,-61,16
2,-61,16
3,-61,16
2,-61,15
3,-62,16
3,-61,16
2,-61,16
2,-61,15
3,-61,16
2,-61,16
2,-61,16
2,-61,16
2,-61,16
2,-61,16
2,-61,16
2,-61,16
3,-61,16
3,-61,16
3,-61,17
2,-61,15
1,-61,15
1,-61,15
1,-61,15
3,-61,16
3,-62,16
3,-62,15
3,-62,15
2,-61,15
1,-61,15
1,-62,15
2,-61,15
2,-61,16
2,-61,16
2,-61,15
2,-61,16
1,-61,16
1,-61,15
2,-61,15
2,-62,15
2,-61,15
2,-61,16
1,-62,15
2,-62,15
2,-61,16
1,-61,16
1,-61,15
2,-62,15
3,-62,15
2,-60,17
1,-62,15
2,-61,15
2,-62,16
1,-61,16
2,-62,15
3,-61,16
1,-61,15
1,-62,15
2,-61,15
2,-62,15
2,-61,16
2,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,15
1,-61,16
2,-61,15
1,-62,16
1,-61,16
1,-62,15
2,-61,16
2,-62,15
2,-61,16
1,-61,16
1,-62,15
1,-61,16
1,-61,16
1,-61,16
1,-62,16
1,-61,15
1,-61,16
1,-61,16
1,-62,15
1,-61,15
1,-61,15
1,-61,15
2,-62,16
1,-61,16
1,-61,16
1,-62,16
1,-62,15
1,-61,16
2,-61,16
1,-62,16
2,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-62,15
1,-62,15
2,-61,16
2,-62,16
2,-61,16
0,-61,16
-1,-61,16
1,-61,16
1,-61,16
1,-61,17
1,-62,16
1,-61,16
1,-61,16
0,-61,16
1,-62,16
1,-61,16
1,-62,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,15
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,15
2,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-62,16
1,-61,15
1,-61,16
1,-61,16
1,-61,15
1,-62,15
2,-61,16
1,-61,16
1,-61,16
1,-61,16
0,-61,15
1,-61,15
1,-61,16
1,-61,16
1,-61,15
1,-61,15
1,-61,16
1,-61,16
1,-61,16
2,-61,16
1,-61,16
1,-62,15
1,-61,16
1,-61,16
1,-61,16
1,-61,16
0,-61,15
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-62,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-62,16
1,-61,16
1,-62,15
1,-61,16
1,-61,16
0,-61,16
0,-62,16
0,-61,16
0,-61,16
1,-61,16
2,-61,16
1,-61,16
0,-61,16
0,-61,15
1,-61,16
1,-61,16
1,-61,15
1,-62,15
1,-61,15
1,-62,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
0,-61,16
1,-61,16
0,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-62,16
1,-62,15
1,-61,16
1,-62,16
1,-61,15
1,-61,16
1,-62,16
1,-61,16
0,-61,16
1,-61,16
1,-62,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-62,16
1,-61,16
1,-61,16
1,-61,16
1,-62,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
2,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-62,16
1,-62,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
2,-61,16
1,-61,16
1,-61,15
2,-62,14
1,-59,19
1,-62,15
1,-60,16
3,-62,17
1,-61,16
2,-62,16
1,-61,16
2,-61,15
1,-61,16
2,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
1,-61,16
3,-61,21
3,-59,25
8,-64,4
-9,-63,8
-7,-63,12
-6,-58,24
-1,-59,28
10,-63,17
8,-62,8
5,-64,4
4,-63,2
1,-63,2
-2,-62,8
-3,-62,10
-3,-62,10
-4,-62,13
-2,-62,13
0,-62,14
2,-62,14
2,-62,14
2,-62,14
2,-63,12
0,-62,14
0,-62,15
0,-62,14
0,-62,14
0,-62,14
2,-62,12
1,-62,12
1,-62,12
1,-62,13
0,-62,13
0,-62,13
-1,-62,14
0,-62,13
0,-62,13
1,-62,13
1,-62,14
1,-62,12
-1,-61,12
1,-63,11
1,-63,12
0,-62,13
-1,-61,12
-2,-62,11
-2,-62,11
-3,-62,11
0,-62,11
-1,-62,10
-1,-62,11
-1,-62,13
-1,-62,13
0,-62,14
0,-62,13
0,-62,13
-1,-62,12
-1,-62,12
0,-62,13
-1,-63,11
-3,-62,10
-1,-63,10
-2,-62,10
0,-62,14
0,-62,14
-1,-62,13
1,-62,13
0,-63,13
-1,-62,10
-1,-63,10
-2,-62,11
-2,-62,11
-3,-62,10
-2,-62,12
-1,-62,12
-2,-62,12
0,-62,13
-1,-63,11
0,-62,12
-1,-62,13
-2,-62,13
-1,-62,13
0,-62,13
0,-62,12
-1,-62,11
-1,-62,12
-2,-62,13
-3,-61,14
-4,-60,19
-1,-61,13
0,-65,6
9,-68,-11
2,-63,5
-13,-61,19
-5,-62,21
0,-60,19
4,-59,24
5,-60,25
2,-59,33
-3,-61,19
6,-60,16
-1,-64,12
-5,-60,13
-1,-58,21
4,-60,23
6,-59,21
9,-61,18
8,-61,18
2,-59,20
3,-60,19
5,-61,19
3,-61,18
3,-61,18
4,-61,19
5,-60,20
4,-61,19
3,-60,18
4,-60,19
3,-60,20
3,-60,19
5,-60,19
5,-60,19
5,-60,19
4,-60,19
3,-60,19
3,-60,19
4,-60,19
4,-60,19
5,-60,19
4,-60,19
4,-60,19
4,-60,19
3,-60,19
4,-60,19
4,-60,20
5,-60,20
5,-61,19
4,-60,19
5,-60,19
4,-60,19
4,-60,19
5,-60,19
4,-60,19
5,-60,19
4,-60,19
4,-60,19
4,-60,19
4,-61,20
4,-60,19
4,-60,19
3,-60,19
4,-61,19
4,-60,19
4,-61,19
4,-60,18
4,-60,19
4,-60,19
4,-60,19
4,-60,19
5,-60,19
4,-60,19
5,-61,19
5,-60,19
3,-60,19
5,-60,19
5,-60,18
4,-60,18
4,-60,19
5,-61,19
5,-60,19
5,-60,19
5,-60,19
5,-61,19
5,-60,19
5,-61,19
4,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
4,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
4,-60,20
5,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-61,19
5,-60,19
5,-60,19
5,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,20
5,-60,19
5,-60,19
5,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-61,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
4,-60,19
3,-60,19
3,-60,19
4,-61,19
5,-60,19
5,-60,18
5,-60,19
5,-60,19
5,-60,19
5,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
4,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,18
5,-60,19
5,-60,20
5,-60,19
5,-60,18
5,-60,18
5,-60,19
5,-60,19
5,-60,19
5,-60,19
5,-60,18
7,-61,19
8,-60,19
8,-61,16
7,-61,13
16,-67,10
-2,-57,27
-7,-57,27
-8,-58,24
-30,-55,13
-43,-46,18
-22,-32,20
-9,-20,17
5,-8,13
10,-1,27
20,9,43
46,5,87
32,3,101
-4,-7,97
-10,-7,90
-9,-5,80
12,-5,74
10,-2,67
0,-1,63
-5,-3,72
0,8,93
7,3,59
15,-2,53
9,4,63
2,4,66
7,1,64
6,7,66
7,6,63
8,2,64
10,1,67
9,2,59
9,1,66
11,1,66
9,4,62
11,5,64
9,3,64
8,3,63
7,2,62
8,2,63
8,2,62
11,3,64
10,3,64
9,4,64
9,4,63
9,3,62
10,2,61
10,4,66
10,3,64
6,3,63
8,3,62
10,2,63
8,2,63
8,3,63
10,4,64
10,3,64
8,3,63
9,2,63
10,2,63
8,3,63
9,2,63
9,2,63
11,2,63
12,2,63
13,3,65
16,3,66
11,3,63
5,2,61
6,1,63
4,1,63
4,0,61
6,0,64
6,0,65
8,-1,67
3,-2,62
3,-3,61
1,-3,60
4,-4,63
4,-3,64
5,-4,66
5,-5,67
5,-5,62
1,-5,63
2,-5,63
3,-7,66
9,-7,67
22,-14,69
7,-7,47
-6,-5,29
-20,16,89
3,19,113
-8,-2,70
-3,-2,63
-7,-3,52
-16,-3,44
-10,-5,45
19,6,76
20,9,82
17,-13,74
5,0,67
0,4,58
3,4,57
0,3,64
13,0,69
10,-6,65
7,-5,62
3,-3,54
-11,-2,40
25,14,97
12,-5,61
5,0,51
6,5,58
16,4,57
16,-4,65
13,-6,73
10,-4,64
20,-3,64
9,-1,42
5,12,91
22,-1,52
-1,-5,44
12,2,64
15,0,67
10,0,61
12,1,62
12,0,63
15,-1,62
16,-1,67
17,-1,69
16,1,66
12,1,59
10,0,55
8,0,58
7,-3,59
8,-4,61
11,-3,63
11,-3,63
17,-1,64
14,1,65
8,3,59
7,2,60
9,1,63
9,-1,63
11,-2,62
11,-1,63
12,0,65
14,1,64
14,0,63
14,0,64
12,0,62
12,0,62
11,0,63
11,1,63
12,-1,63
12,0,63
11,-1,63
12,0,62
12,0,62
12,-1,62
12,0,63
12,0,62
4,2,55
12,3,59
2,2,70
8,-3,70
16,-4,66
9,0,62
-1,-2,50
10,2,65
17,-2,64
4,-4,54
16,-2,69
15,-1,65
6,2,62
6,4,69
6,3,67
5,4,64
5,7,58
5,1,60
13,0,69
16,0,68
13,0,61
9,-1,60
11,1,61
13,3,65
12,3,66
8,3,62
8,3,64
10,3,64
11,3,63
11,2,63
9,1,62
9,1,63
9,1,63
9,0,62
8,0,60
15,0,63
13,1,64
8,2,60
15,2,68
12,2,65
17,2,63
11,1,61
5,1,59
10,2,67
14,4,67
10,0,56
-1,-1,49
19,4,74
14,5,66
11,5,64
8,2,60
8,2,60
9,1,62
12,2,64
12,2,64
9,2,64
9,2,63
9,2,62
11,1,63
10,1,63
9,2,63
10,2,63
11,2,63
13,2,63
11,2,63
10,2,63
10,2,63
9,3,63
10,2,63
10,2,62
12,2,65
11,2,64
10,3,62
8,2,62
11,2,64
11,2,64
11,3,64
7,3,60
8,3,62
11,3,63
10,2,63
11,3,64
9,4,63
9,3,62
10,3,63
10,3,63
10,2,63
10,3,63
8,3,62
11,3,63
13,3,63
12,3,63
10,3,63
11,3,63
11,3,63
11,3,63
10,3,63
10,4,63
11,3,63
10,3,63
10,3,62
10,3,63
10,3,63
10,3,63
10,2,63
10,2,63
11,3,63
10,3,63
10,3,63
10,2,63
13,3,63
9,2,63
10,2,62
11,1,63
11,1,63
9,2,62
11,2,63
11,2,63
10,2,63
10,2,62
11,2,63
11,2,63
11,3,63
11,2,63
11,2,62
10,2,63
10,3,63
10,3,63
10,3,63
10,2,63
11,3,63
14,3,64
9,4,64
3,3,63
8,3,64
6,2,62
7,1,62
11,-1,61
12,-1,63
11,0,64
9,1,63
8,1,63
7,1,62
8,0,63
12,1,63
10,1,62
12,2,65
9,3,63
9,3,64
8,3,64
9,2,62
8,1,61
10,1,62
9,1,62
9,1,65
10,2,63
9,2,63
9,1,63
8,1,61
10,0,64
