,0,1,2
0,111.328125,0.46875,1648737284.328125
1,111.828125,0.5,1648737284.828125
2,124.09375,0.5625,1648737297.09375
3,149.25,0.5,1648737322.25
4,149.734375,0.484375,1648737322.734375
5,150.234375,0.5,1648737323.234375
6,150.71875,0.484375,1648737323.71875
7,151.15625,0.4375,1648737324.15625
8,151.671875,0.515625,1648737324.671875
9,152.140625,0.46875,1648737325.140625
10,152.640625,0.5,1648737325.640625
11,153.03125,0.390625,1648737326.03125
12,157.984375,0.484375,1648737330.984375
13,158.5,0.515625,1648737331.5
14,158.96875,0.46875,1648737331.96875
15,159.453125,0.484375,1648737332.453125
16,159.9375,0.484375,1648737332.9375
17,211.03125,0.515625,1648737384.03125
18,211.546875,0.515625,1648737384.546875
19,212.078125,0.53125,1648737385.078125
20,212.625,0.546875,1648737385.625
21,213.203125,0.578125,1648737386.203125
22,213.75,0.546875,1648737386.75
23,214.3125,0.5625,1648737387.3125
24,214.875,0.5625,1648737387.875
25,215.4375,0.5625,1648737388.4375
26,215.984375,0.546875,1648737388.984375
27,216.546875,0.5625,1648737389.546875
28,217.109375,0.5625,1648737390.109375
29,224.625,0.515625,1648737397.625
30,231.234375,0.515625,1648737404.234375
31,231.734375,0.5,1648737404.734375
32,232.25,0.515625,1648737405.25
33,232.75,0.5,1648737405.75
34,233.28125,0.53125,1648737406.28125
35,233.78125,0.5,1648737406.78125
36,234.296875,0.515625,1648737407.296875
37,234.8125,0.515625,1648737407.8125
38,310.96875,0.484375,1648737483.96875
39,351.390625,0.578125,1648737524.390625
40,351.96875,0.578125,1648737524.96875
41,352.53125,0.5625,1648737525.53125
42,353.078125,0.546875,1648737526.078125
43,353.640625,0.5625,1648737526.640625
44,354.1875,0.546875,1648737527.1875
45,354.765625,0.578125,1648737527.765625
46,355.34375,0.578125,1648737528.34375
47,355.921875,0.578125,1648737528.921875
48,356.484375,0.5625,1648737529.484375
49,357.03125,0.546875,1648737530.03125
50,369.15625,0.5625,1648737542.15625
51,369.6875,0.53125,1648737542.6875
52,374.84375,0.59375,1648737547.84375
53,375.390625,0.546875,1648737548.390625
54,375.96875,0.578125,1648737548.96875
55,376.5,0.53125,1648737549.5
56,377.0625,0.5625,1648737550.0625
57,377.59375,0.53125,1648737550.59375
58,378.21875,0.625,1648737551.21875
59,378.78125,0.5625,1648737551.78125
60,379.359375,0.578125,1648737552.359375
61,379.984375,0.625,1648737552.984375
62,380.515625,0.53125,1648737553.515625
63,381.125,0.609375,1648737554.125
64,381.671875,0.546875,1648737554.671875
65,382.265625,0.59375,1648737555.265625
66,382.78125,0.515625,1648737555.78125
67,383.390625,0.609375,1648737556.390625
68,383.9375,0.546875,1648737556.9375
69,384.40625,0.46875,1648737557.40625
70,387.296875,0.546875,1648737560.296875
71,387.875,0.578125,1648737560.875
72,388.4375,0.5625,1648737561.4375
73,389.03125,0.59375,1648737562.03125
74,389.546875,0.515625,1648737562.546875
75,390.109375,0.5625,1648737563.109375
76,390.671875,0.5625,1648737563.671875
77,391.265625,0.59375,1648737564.265625
78,391.796875,0.53125,1648737564.796875
79,392.390625,0.59375,1648737565.390625
80,392.9375,0.546875,1648737565.9375
81,393.484375,0.546875,1648737566.484375
82,394.0625,0.578125,1648737567.0625
83,394.609375,0.546875,1648737567.609375
84,395.203125,0.59375,1648737568.203125
85,395.75,0.546875,1648737568.75
86,396.3125,0.5625,1648737569.3125
87,396.859375,0.546875,1648737569.859375
88,397.40625,0.546875,1648737570.40625
89,397.953125,0.546875,1648737570.953125
90,398.5,0.546875,1648737571.5
91,399.046875,0.546875,1648737572.046875
92,399.625,0.578125,1648737572.625
93,400.1875,0.5625,1648737573.1875
94,400.734375,0.546875,1648737573.734375
95,401.296875,0.5625,1648737574.296875
96,401.828125,0.53125,1648737574.828125
97,402.40625,0.578125,1648737575.40625
98,402.96875,0.5625,1648737575.96875
99,403.546875,0.578125,1648737576.546875
100,404.09375,0.546875,1648737577.09375
101,404.65625,0.5625,1648737577.65625
102,405.21875,0.5625,1648737578.21875
103,405.765625,0.546875,1648737578.765625
104,406.3125,0.546875,1648737579.3125
105,406.875,0.5625,1648737579.875
106,407.4375,0.5625,1648737580.4375
107,408.015625,0.578125,1648737581.015625
108,408.5625,0.546875,1648737581.5625
109,409.109375,0.546875,1648737582.109375
110,409.765625,0.65625,1648737582.765625
111,413.640625,0.546875,1648737586.640625
112,414.21875,0.578125,1648737587.21875
113,414.78125,0.5625,1648737587.78125
114,415.34375,0.5625,1648737588.34375
115,415.90625,0.5625,1648737588.90625
116,416.4375,0.53125,1648737589.4375
117,417.03125,0.59375,1648737590.03125
118,417.59375,0.5625,1648737590.59375
119,418.15625,0.5625,1648737591.15625
120,418.71875,0.5625,1648737591.71875
121,419.265625,0.546875,1648737592.265625
122,419.84375,0.578125,1648737592.84375
123,420.40625,0.5625,1648737593.40625
124,420.984375,0.578125,1648737593.984375
125,421.5,0.515625,1648737594.5
126,422.0625,0.5625,1648737595.0625
127,422.640625,0.578125,1648737595.640625
128,423.21875,0.578125,1648737596.21875
129,423.78125,0.5625,1648737596.78125
130,424.3125,0.53125,1648737597.3125
131,424.875,0.5625,1648737597.875
132,425.453125,0.578125,1648737598.453125
133,426.0,0.546875,1648737599.0
134,426.546875,0.546875,1648737599.546875
135,427.109375,0.5625,1648737600.109375
136,427.671875,0.5625,1648737600.671875
137,428.25,0.578125,1648737601.25
138,428.765625,0.515625,1648737601.765625
139,429.359375,0.59375,1648737602.359375
140,429.921875,0.5625,1648737602.921875
141,430.484375,0.5625,1648737603.484375
142,431.03125,0.546875,1648737604.03125
143,431.59375,0.5625,1648737604.59375
144,432.15625,0.5625,1648737605.15625
145,432.6875,0.53125,1648737605.6875
146,436.625,0.578125,1648737609.625
147,437.1875,0.5625,1648737610.1875
148,437.71875,0.53125,1648737610.71875
149,438.28125,0.5625,1648737611.28125
150,438.84375,0.5625,1648737611.84375
151,439.421875,0.578125,1648737612.421875
152,439.96875,0.546875,1648737612.96875
153,440.53125,0.5625,1648737613.53125
154,441.09375,0.5625,1648737614.09375
155,441.640625,0.546875,1648737614.640625
156,442.21875,0.578125,1648737615.21875
157,442.765625,0.546875,1648737615.765625
158,443.328125,0.5625,1648737616.328125
159,443.859375,0.53125,1648737616.859375
160,444.421875,0.5625,1648737617.421875
161,444.984375,0.5625,1648737617.984375
162,445.59375,0.609375,1648737618.59375
163,446.109375,0.515625,1648737619.109375
164,446.703125,0.59375,1648737619.703125
165,447.171875,0.46875,1648737620.171875
166,447.8125,0.640625,1648737620.8125
167,452.328125,0.53125,1648737625.328125
168,452.9375,0.609375,1648737625.9375
169,453.46875,0.53125,1648737626.46875
170,454.046875,0.578125,1648737627.046875
171,454.625,0.578125,1648737627.625
172,455.15625,0.53125,1648737628.15625
173,455.75,0.59375,1648737628.75
174,456.3125,0.5625,1648737629.3125
175,456.859375,0.546875,1648737629.859375
176,457.421875,0.5625,1648737630.421875
177,457.984375,0.5625,1648737630.984375
178,458.5625,0.578125,1648737631.5625
179,459.125,0.5625,1648737632.125
180,459.671875,0.546875,1648737632.671875
181,460.25,0.578125,1648737633.25
182,460.78125,0.53125,1648737633.78125
183,461.375,0.59375,1648737634.375
184,461.921875,0.546875,1648737634.921875
185,462.484375,0.5625,1648737635.484375
186,463.046875,0.5625,1648737636.046875
187,463.609375,0.5625,1648737636.609375
188,464.171875,0.5625,1648737637.171875
189,464.734375,0.5625,1648737637.734375
190,465.296875,0.5625,1648737638.296875
191,465.859375,0.5625,1648737638.859375
192,466.40625,0.546875,1648737639.40625
193,467.0,0.59375,1648737640.0
194,467.515625,0.515625,1648737640.515625
195,468.109375,0.59375,1648737641.109375
196,468.65625,0.546875,1648737641.65625
197,469.203125,0.546875,1648737642.203125
198,469.78125,0.578125,1648737642.78125
199,470.328125,0.546875,1648737643.328125
200,470.875,0.546875,1648737643.875
201,471.453125,0.578125,1648737644.453125
202,472.03125,0.578125,1648737645.03125
203,472.59375,0.5625,1648737645.59375
204,473.140625,0.546875,1648737646.140625
205,473.71875,0.578125,1648737646.71875
206,474.28125,0.5625,1648737647.28125
207,474.828125,0.546875,1648737647.828125
208,475.40625,0.578125,1648737648.40625
209,489.640625,0.53125,1648737662.640625
210,490.1875,0.546875,1648737663.1875
211,490.71875,0.53125,1648737663.71875
212,491.296875,0.578125,1648737664.296875
213,491.859375,0.5625,1648737664.859375
214,492.421875,0.5625,1648737665.421875
215,607.234375,1.0625,1648737780.234375
216,613.625,0.5,1648737786.625
217,787.046875,0.53125,1648737960.046875
218,893.96875,0.5,1648738066.96875
219,901.34375,0.53125,1648738074.34375
220,901.859375,0.515625,1648738074.859375
