1.648163023000000000e+09,6.103515625000000000e-03
1.648163024000000000e+09,1.428222656250000000e-02
1.648163024000000000e+09,8.789062500000000000e-03
1.648163025000000000e+09,6.103515625000000000e-03
1.648163026000000000e+09,1.196289062500000000e-02
1.648163027000000000e+09,6.250000000000000000e-02
1.648163046000000000e+09,6.103515625000000000e-03
1.648163057000000000e+09,9.765625000000000000e-04
1.648163058000000000e+09,1.220703125000000000e-03
1.648163058000000000e+09,2.197265625000000000e-03
1.648163063000000000e+09,8.789062500000000000e-03
1.648163064000000000e+09,3.051757812500000000e-02
1.648163064000000000e+09,5.493164062500000000e-02
1.648163065000000000e+09,1.562500000000000000e-02
1.648163066000000000e+09,2.075195312500000000e-02
1.648163066000000000e+09,2.954101562500000000e-02
1.648163074000000000e+09,3.906250000000000000e-03
1.648163075000000000e+09,2.954101562500000000e-02
1.648163076000000000e+09,9.765625000000000000e-04
1.648163095000000000e+09,5.493164062500000000e-02
1.648163098000000000e+09,2.441406250000000000e-02
1.648163105000000000e+09,9.765625000000000000e-04
1.648163108000000000e+09,8.789062500000000000e-03
1.648163109000000000e+09,1.196289062500000000e-02
1.648163110000000000e+09,2.197265625000000000e-03
1.648163110000000000e+09,2.197265625000000000e-03
1.648163111000000000e+09,6.103515625000000000e-03
1.648163115000000000e+09,9.765625000000000000e-04
1.648163116000000000e+09,3.906250000000000000e-03
1.648163125000000000e+09,2.197265625000000000e-03
1.648163126000000000e+09,9.765625000000000000e-04
1.648163127000000000e+09,1.220703125000000000e-03
1.648163127000000000e+09,2.197265625000000000e-03
1.648163128000000000e+09,2.075195312500000000e-03
1.648163128000000000e+09,2.441406250000000000e-04
1.648163132000000000e+09,1.196289062500000000e-02
1.648163141000000000e+09,3.051757812500000000e-03
1.648163141000000000e+09,2.197265625000000000e-03
1.648163142000000000e+09,3.906250000000000000e-03
1.648163143000000000e+09,5.004882812500000000e-03
1.648163143000000000e+09,3.906250000000000000e-03
1.648163144000000000e+09,2.441406250000000000e-02
1.648163145000000000e+09,3.515625000000000000e-02
1.648163153000000000e+09,2.075195312500000000e-03
1.648163153000000000e+09,3.906250000000000000e-03
1.648163154000000000e+09,9.765625000000000000e-04
1.648163155000000000e+09,3.540039062500000000e-03
1.648163155000000000e+09,9.765625000000000000e-04
1.648163156000000000e+09,2.197265625000000000e-03
1.648163157000000000e+09,1.770019531250000000e-02
1.648163157000000000e+09,1.562500000000000000e-02
1.648163168000000000e+09,3.906250000000000000e-03
1.648163182000000000e+09,2.197265625000000000e-03
1.648163183000000000e+09,2.441406250000000000e-04
1.648163184000000000e+09,2.441406250000000000e-04
1.648163184000000000e+09,2.441406250000000000e-04
1.648163185000000000e+09,2.441406250000000000e-04
1.648163186000000000e+09,3.051757812500000000e-03
1.648163186000000000e+09,2.197265625000000000e-03
1.648163187000000000e+09,2.197265625000000000e-03
1.648163188000000000e+09,4.882812500000000000e-04
1.648163188000000000e+09,0.000000000000000000e+00
1.648163189000000000e+09,2.441406250000000000e-04
1.648163190000000000e+09,1.098632812500000000e-03
1.648163190000000000e+09,2.197265625000000000e-03
1.648163191000000000e+09,6.103515625000000000e-03
1.648163192000000000e+09,1.098632812500000000e-03
1.648163192000000000e+09,0.000000000000000000e+00
1.648163193000000000e+09,2.441406250000000000e-04
1.648163194000000000e+09,1.098632812500000000e-02
1.648163194000000000e+09,1.977539062500000000e-02
1.648163195000000000e+09,4.125976562500000000e-02
1.648163196000000000e+09,8.789062500000000000e-03
1.648163218000000000e+09,9.765625000000000000e-04
1.648163219000000000e+09,6.103515625000000000e-04
1.648163219000000000e+09,2.441406250000000000e-04
1.648163220000000000e+09,2.441406250000000000e-04
1.648163221000000000e+09,1.220703125000000000e-04
1.648163221000000000e+09,2.441406250000000000e-04
1.648163222000000000e+09,9.765625000000000000e-04
1.648163223000000000e+09,3.051757812500000000e-03
1.648163223000000000e+09,6.103515625000000000e-03
1.648163224000000000e+09,1.562500000000000000e-02
1.648163225000000000e+09,9.765625000000000000e-04
1.648163226000000000e+09,7.446289062500000000e-03
1.648163226000000000e+09,8.789062500000000000e-03
1.648163265000000000e+09,0.000000000000000000e+00
1.648163273000000000e+09,4.516601562500000000e-03
1.648163273000000000e+09,2.441406250000000000e-04
1.648163274000000000e+09,2.441406250000000000e-04
