,0,1,2
0,18.453125,0.703125,1647866605.453125
1,19.15625,0.703125,1647866606.15625
2,19.875,0.71875,1647866606.875
3,20.53125,0.65625,1647866607.53125
4,21.25,0.71875,1647866608.25
5,21.96875,0.71875,1647866608.96875
6,22.6875,0.71875,1647866609.6875
7,23.40625,0.71875,1647866610.40625
8,24.125,0.71875,1647866611.125
9,24.796875,0.671875,1647866611.796875
10,25.515625,0.71875,1647866612.515625
11,26.21875,0.703125,1647866613.21875
12,26.953125,0.734375,1647866613.953125
13,27.625,0.671875,1647866614.625
14,28.34375,0.71875,1647866615.34375
15,29.03125,0.6875,1647866616.03125
16,29.75,0.71875,1647866616.75
17,30.484375,0.734375,1647866617.484375
18,31.171875,0.6875,1647866618.171875
19,31.75,0.578125,1647866618.75
20,35.453125,0.6875,1647866622.453125
21,36.171875,0.71875,1647866623.171875
22,36.890625,0.71875,1647866623.890625
23,37.578125,0.6875,1647866624.578125
24,44.71875,0.71875,1647866631.71875
25,45.40625,0.6875,1647866632.40625
26,46.15625,0.75,1647866633.15625
27,46.875,0.71875,1647866633.875
28,47.546875,0.671875,1647866634.546875
29,48.28125,0.734375,1647866635.28125
30,49.03125,0.75,1647866636.03125
31,49.6875,0.65625,1647866636.6875
32,50.40625,0.71875,1647866637.40625
33,51.109375,0.703125,1647866638.109375
34,51.8125,0.703125,1647866638.8125
35,52.484375,0.671875,1647866639.484375
36,53.21875,0.734375,1647866640.21875
37,53.921875,0.703125,1647866640.921875
38,54.640625,0.71875,1647866641.640625
39,55.3125,0.671875,1647866642.3125
40,56.03125,0.71875,1647866643.03125
41,56.734375,0.703125,1647866643.734375
42,57.421875,0.6875,1647866644.421875
43,58.15625,0.734375,1647866645.15625
44,58.875,0.71875,1647866645.875
45,59.5625,0.6875,1647866646.5625
46,60.296875,0.734375,1647866647.296875
47,60.984375,0.6875,1647866647.984375
48,61.71875,0.734375,1647866648.71875
49,62.4375,0.71875,1647866649.4375
50,63.125,0.6875,1647866650.125
51,63.84375,0.71875,1647866650.84375
52,64.546875,0.703125,1647866651.546875
53,65.296875,0.75,1647866652.296875
54,66.0,0.703125,1647866653.0
55,66.703125,0.703125,1647866653.703125
56,67.421875,0.71875,1647866654.421875
57,68.125,0.703125,1647866655.125
58,68.8125,0.6875,1647866655.8125
59,69.546875,0.734375,1647866656.546875
60,70.25,0.703125,1647866657.25
61,70.953125,0.703125,1647866657.953125
62,71.6875,0.734375,1647866658.6875
63,72.390625,0.703125,1647866659.390625
64,73.109375,0.71875,1647866660.109375
65,73.84375,0.734375,1647866660.84375
66,74.5625,0.71875,1647866661.5625
67,75.25,0.6875,1647866662.25
68,75.984375,0.734375,1647866662.984375
69,76.6875,0.703125,1647866663.6875
70,77.390625,0.703125,1647866664.390625
71,78.09375,0.703125,1647866665.09375
72,78.828125,0.734375,1647866665.828125
73,79.546875,0.71875,1647866666.546875
