TimeStamp,AccMag
1647015093.53125,64.81512169239521
1647015093.5625,64.81512169239521
1647015093.59375,64.81512169239521
1647015093.625,64.81512169239521
1647015093.65625,64.81512169239521
1647015093.6875,64.81512169239521
1647015093.71875,64.81512169239521
1647015093.75,64.81512169239521
1647015093.78125,64.81512169239521
1647015093.8125,64.81512169239521
1647015093.84375,64.81512169239521
1647015093.875,64.81512169239521
1647015093.90625,64.81512169239521
1647015093.9375,64.81512169239521
1647015093.96875,64.81512169239521
1647015094.0,64.81512169239521
1647015094.03125,64.81512169239521
1647015094.0625,64.81512169239521
1647015094.09375,64.81512169239521
1647015094.125,64.81512169239521
1647015094.15625,64.81512169239521
1647015094.1875,64.81512169239521
1647015094.21875,64.27285585688566
1647015094.25,63.89053137985315
1647015094.28125,64.81512169239521
1647015094.3125,64.81512169239521
1647015094.34375,64.81512169239521
1647015094.375,64.81512169239521
1647015094.40625,64.81512169239521
1647015094.4375,64.81512169239521
1647015094.46875,64.81512169239521
1647015094.5,64.81512169239521
1647015094.53125,64.81512169239521
1647015094.5625,64.81512169239521
1647015094.59375,64.81512169239521
1647015094.625,64.81512169239521
1647015094.65625,64.81512169239521
1647015094.6875,64.81512169239521
1647015094.71875,64.81512169239521
1647015094.75,64.81512169239521
1647015094.78125,64.81512169239521
1647015094.8125,64.81512169239521
1647015094.84375,64.81512169239521
1647015094.875,64.81512169239521
1647015094.90625,64.81512169239521
1647015094.9375,64.81512169239521
1647015094.96875,64.81512169239521
1647015095.0,64.89992295835181
1647015095.03125,64.81512169239521
1647015095.0625,64.81512169239521
1647015095.09375,64.81512169239521
1647015095.125,64.81512169239521
1647015095.15625,64.89992295835181
1647015095.1875,64.89992295835181
1647015095.21875,64.81512169239521
1647015095.25,64.81512169239521
1647015095.28125,64.81512169239521
1647015095.3125,64.89992295835181
1647015095.34375,64.89992295835181
1647015095.375,63.89053137985315
1647015095.40625,64.89992295835181
1647015095.4375,64.81512169239521
1647015095.46875,64.89992295835181
1647015095.5,64.89992295835181
1647015095.53125,64.89992295835181
1647015095.5625,64.89992295835181
1647015095.59375,64.89992295835181
1647015095.625,64.89992295835181
1647015095.65625,64.81512169239521
1647015095.6875,64.89992295835181
1647015095.71875,64.89992295835181
1647015095.75,64.89992295835181
1647015095.78125,64.89992295835181
1647015095.8125,64.89992295835181
1647015095.84375,64.89992295835181
1647015095.875,64.89992295835181
1647015095.90625,64.89992295835181
1647015095.9375,64.89992295835181
1647015095.96875,63.97655820689325
1647015096.0,64.89992295835181
1647015096.03125,64.89992295835181
1647015096.0625,64.89992295835181
1647015096.09375,64.89992295835181
1647015096.125,64.53681120105021
1647015096.15625,64.89992295835181
1647015096.1875,64.89992295835181
1647015096.21875,64.89992295835181
1647015096.25,64.89992295835181
1647015096.28125,64.89992295835181
1647015096.3125,64.89992295835181
1647015096.34375,64.53681120105021
1647015096.375,64.89992295835181
1647015096.40625,64.81512169239521
1647015096.4375,64.89992295835181
1647015096.46875,64.89992295835181
1647015096.5,64.89992295835181
1647015096.53125,64.89992295835181
1647015096.5625,64.89992295835181
1647015096.59375,64.89992295835181
1647015096.625,64.81512169239521
1647015096.65625,64.89992295835181
1647015096.6875,64.89992295835181
1647015096.71875,64.89992295835181
1647015096.75,64.89992295835181
1647015096.78125,64.81512169239521
1647015096.8125,64.81512169239521
1647015096.84375,64.89992295835181
1647015096.875,64.89992295835181
1647015096.90625,64.81512169239521
1647015096.9375,64.89992295835181
1647015096.96875,64.89992295835181
1647015097.0,64.81512169239521
1647015097.03125,64.81512169239521
1647015097.0625,64.89992295835181
1647015097.09375,64.89992295835181
1647015097.125,64.81512169239521
1647015097.15625,64.89992295835181
1647015097.1875,64.89992295835181
1647015097.21875,64.81512169239521
1647015097.25,64.81512169239521
1647015097.28125,64.89992295835181
1647015097.3125,64.81512169239521
1647015097.34375,64.81512169239521
1647015097.375,64.81512169239521
1647015097.40625,64.81512169239521
1647015097.4375,64.81512169239521
1647015097.46875,64.81512169239521
1647015097.5,64.81512169239521
1647015097.53125,64.81512169239521
1647015097.5625,64.81512169239521
1647015097.59375,64.81512169239521
1647015097.625,64.81512169239521
1647015097.65625,64.81512169239521
1647015097.6875,64.81512169239521
1647015097.71875,64.81512169239521
1647015097.75,64.81512169239521
1647015097.78125,64.89992295835181
1647015097.8125,64.81512169239521
1647015097.84375,64.89992295835181
1647015097.875,64.81512169239521
1647015097.90625,64.81512169239521
1647015097.9375,64.81512169239521
1647015097.96875,64.81512169239521
1647015098.0,64.89992295835181
1647015098.03125,64.89992295835181
1647015098.0625,64.81512169239521
1647015098.09375,63.89053137985315
1647015098.125,64.81512169239521
1647015098.15625,64.89992295835181
1647015098.1875,64.89992295835181
1647015098.21875,64.89992295835181
1647015098.25,64.81512169239521
1647015098.28125,64.89992295835181
1647015098.3125,64.89992295835181
1647015098.34375,64.89992295835181
1647015098.375,64.89992295835181
1647015098.40625,64.89992295835181
1647015098.4375,64.89992295835181
1647015098.46875,64.89992295835181
1647015098.5,64.89992295835181
1647015098.53125,64.89992295835181
1647015098.5625,64.89992295835181
1647015098.59375,64.89992295835181
1647015098.625,64.89992295835181
1647015098.65625,64.89992295835181
1647015098.6875,64.89992295835181
1647015098.71875,64.89992295835181
1647015098.75,64.89992295835181
1647015098.78125,64.89992295835181
1647015098.8125,64.89992295835181
1647015098.84375,64.89992295835181
1647015098.875,64.89992295835181
1647015098.90625,64.89992295835181
1647015098.9375,64.89992295835181
1647015098.96875,64.89992295835181
1647015099.0,64.89992295835181
1647015099.03125,64.89992295835181
1647015099.0625,64.89992295835181
1647015099.09375,64.89992295835181
1647015099.125,64.89992295835181
1647015099.15625,64.89992295835181
1647015099.1875,64.89992295835181
1647015099.21875,64.89992295835181
1647015099.25,64.89992295835181
1647015099.28125,64.89992295835181
1647015099.3125,64.89992295835181
1647015099.34375,64.89992295835181
1647015099.375,64.89992295835181
1647015099.40625,64.89992295835181
1647015099.4375,64.89992295835181
1647015099.46875,64.89992295835181
1647015099.5,64.89992295835181
1647015099.53125,64.89992295835181
1647015099.5625,64.89992295835181
1647015099.59375,64.89992295835181
1647015099.625,64.89992295835181
1647015099.65625,64.89992295835181
1647015099.6875,64.89992295835181
1647015099.71875,64.89992295835181
1647015099.75,64.89992295835181
1647015099.78125,64.81512169239521
1647015099.8125,64.89992295835181
1647015099.84375,64.81512169239521
1647015099.875,64.81512169239521
1647015099.90625,64.81512169239521
1647015099.9375,64.89992295835181
1647015099.96875,64.89992295835181
1647015100.0,64.89992295835181
1647015100.03125,64.89992295835181
1647015100.0625,64.89992295835181
1647015100.09375,64.81512169239521
1647015100.125,64.45153217728807
1647015100.15625,63.97655820689325
1647015100.1875,64.53681120105021
1647015100.21875,64.81512169239521
1647015100.25,64.81512169239521
1647015100.28125,63.89053137985315
1647015100.3125,65.19202405202648
1647015100.34375,64.27285585688566
1647015100.375,64.81512169239521
1647015100.40625,64.81512169239521
1647015100.4375,64.81512169239521
1647015100.46875,64.81512169239521
1647015100.5,64.81512169239521
1647015100.53125,64.81512169239521
1647015100.5625,64.81512169239521
1647015100.59375,64.74565622495459
1647015100.625,64.81512169239521
1647015100.65625,63.89053137985315
1647015100.6875,64.45153217728807
1647015100.71875,64.45153217728807
1647015100.75,64.81512169239521
1647015100.78125,64.81512169239521
1647015100.8125,64.81512169239521
1647015100.84375,64.81512169239521
1647015100.875,64.81512169239521
1647015100.90625,65.19202405202648
1647015100.9375,63.89053137985315
1647015100.96875,64.81512169239521
1647015101.0,64.81512169239521
1647015101.03125,64.81512169239521
1647015101.0625,63.52164985262898
1647015101.09375,63.45076831686122
1647015101.125,64.38167441127949
1647015101.15625,65.62011886609167
1647015101.1875,70.20683727387241
1647015101.21875,62.24949798994366
1647015101.25,60.40695324215582
1647015101.28125,67.512961718473
1647015101.3125,66.52818951391959
1647015101.34375,63.608175575157006
1647015101.375,62.52999280345393
1647015101.40625,65.62011886609167
1647015101.4375,65.67343450741707
1647015101.46875,64.18722614352485
1647015101.5,64.79197481170026
1647015101.53125,65.46754921333164
1647015101.5625,63.97655820689325
1647015101.59375,63.05553108173778
1647015101.625,64.45153217728807
1647015101.65625,64.96922348312314
1647015101.6875,64.389440128021
1647015101.71875,63.85138996137829
1647015101.75,63.85138996137829
1647015101.78125,65.46754921333164
1647015101.8125,65.46754921333164
1647015101.84375,63.608175575157006
1647015101.875,63.608175575157006
1647015101.90625,64.53681120105021
1647015101.9375,65.3834841531101
1647015101.96875,65.46754921333164
1647015102.0,64.53681120105021
1647015102.03125,65.46754921333164
1647015102.0625,64.53681120105021
