TimeStamp,AccMag
1647015111.3125,54.46099521676041
1647015111.34375,58.18934610390462
1647015111.375,57.30619512757761
1647015111.40625,59.413803110051795
1647015111.4375,62.54598308444755
1647015111.46875,59.682493245507096
1647015111.5,59.016946718718
1647015111.53125,68.82586723027906
1647015111.5625,63.53739056650029
1647015111.59375,62.369864518050704
1647015111.625,71.26008700527947
1647015111.65625,68.7386354243376
1647015111.6875,60.44832503882965
1647015111.71875,63.56099432828282
1647015111.75,63.474404290233394
1647015111.78125,71.95832127002409
1647015111.8125,62.20128616033595
1647015111.84375,58.38664230798
1647015111.875,60.90155991434045
1647015111.90625,63.45076831686122
1647015111.9375,61.35144660071187
1647015111.96875,65.83312236253116
1647015112.0,84.92938243034621
1647015112.03125,83.51047838445186
1647015112.0625,69.32532004974806
1647015112.09375,59.632206063502295
1647015112.125,58.78775382679627
1647015112.15625,63.079315151640635
1647015112.1875,70.58328414008518
1647015112.21875,71.16881339463234
1647015112.25,66.6783323126786
1647015112.28125,67.48333127521195
1647015112.3125,67.48333127521195
1647015112.34375,63.324560795950255
1647015112.375,62.49799996799898
1647015112.40625,64.93843238021688
1647015112.4375,65.36053855347276
1647015112.46875,66.58828725834597
1647015112.5,63.3798075099633
1647015112.53125,64.52906321960671
1647015112.5625,65.00769185258002
1647015112.59375,65.0384501660364
1647015112.625,64.1404708432983
1647015112.65625,64.56779382943171
1647015112.6875,65.00769185258002
1647015112.71875,65.00769185258002
1647015112.75,64.5832795698701
1647015112.78125,64.13267497929586
1647015112.8125,64.93843238021688
1647015112.84375,64.93843238021688
1647015112.875,64.51356446515724
1647015112.90625,64.51356446515724
1647015112.9375,64.51356446515724
1647015112.96875,64.10148204214939
1647015113.0,64.93843238021688
1647015113.03125,65.36053855347276
1647015113.0625,64.56779382943171
1647015113.09375,65.36053855347276
1647015113.125,64.93843238021688
1647015113.15625,64.93843238021688
1647015113.1875,64.93843238021688
1647015113.21875,65.36053855347276
1647015113.25,65.36053855347276
1647015113.28125,64.93843238021688
1647015113.3125,64.93843238021688
1647015113.34375,64.93843238021688
1647015113.375,64.93843238021688
1647015113.40625,65.36053855347276
1647015113.4375,64.1404708432983
1647015113.46875,65.37583651472461
1647015113.5,64.93843238021688
1647015113.53125,65.36053855347276
1647015113.5625,65.36053855347276
1647015113.59375,64.93843238021688
1647015113.625,64.52906321960671
1647015113.65625,64.93843238021688
1647015113.6875,65.36053855347276
1647015113.71875,64.56779382943171
1647015113.75,64.93843238021688
1647015113.78125,64.93843238021688
1647015113.8125,65.36053855347276
1647015113.84375,64.56779382943171
1647015113.875,64.56779382943171
1647015113.90625,64.93843238021688
1647015113.9375,64.93843238021688
1647015113.96875,65.36053855347276
1647015114.0,64.56779382943171
1647015114.03125,64.93843238021688
1647015114.0625,64.93843238021688
1647015114.09375,64.1404708432983
1647015114.125,64.56779382943171
1647015114.15625,65.36053855347276
1647015114.1875,64.93843238021688
1647015114.21875,64.93843238021688
1647015114.25,65.36053855347276
1647015114.28125,64.56779382943171
1647015114.3125,64.56779382943171
1647015114.34375,64.93843238021688
1647015114.375,64.56779382943171
1647015114.40625,64.56779382943171
1647015114.4375,64.56779382943171
1647015114.46875,64.93843238021688
1647015114.5,64.56779382943171
1647015114.53125,64.56779382943171
1647015114.5625,65.36053855347276
1647015114.59375,64.93843238021688
1647015114.625,64.1404708432983
1647015114.65625,64.56779382943171
1647015114.6875,64.56779382943171
1647015114.71875,64.56779382943171
1647015114.75,64.1404708432983
1647015114.78125,64.56779382943171
1647015114.8125,65.36053855347276
1647015114.84375,65.00769185258002
1647015114.875,64.56779382943171
1647015114.90625,65.00769185258002
1647015114.9375,65.79513659838392
1647015114.96875,64.1404708432983
1647015115.0,64.56779382943171
1647015115.03125,64.56779382943171
1647015115.0625,65.79513659838392
1647015115.09375,65.79513659838392
1647015115.125,64.56779382943171
1647015115.15625,64.56779382943171
1647015115.1875,64.56779382943171
1647015115.21875,64.1404708432983
1647015115.25,64.56779382943171
1647015115.28125,64.56779382943171
1647015115.3125,65.36053855347276
1647015115.34375,65.36053855347276
1647015115.375,65.36053855347276
1647015115.40625,64.93843238021688
1647015115.4375,64.56779382943171
1647015115.46875,65.00769185258002
1647015115.5,65.00769185258002
1647015115.53125,65.00769185258002
1647015115.5625,65.00769185258002
1647015115.59375,65.36053855347276
1647015115.625,65.36053855347276
1647015115.65625,65.36053855347276
1647015115.6875,64.1404708432983
1647015115.71875,64.56779382943171
1647015115.75,64.93843238021688
1647015115.78125,64.93843238021688
1647015115.8125,64.56779382943171
1647015115.84375,64.1404708432983
1647015115.875,65.36053855347276
1647015115.90625,65.36053855347276
1647015115.9375,65.36053855347276
1647015115.96875,64.56779382943171
1647015116.0,64.56779382943171
1647015116.03125,64.93843238021688
1647015116.0625,65.36053855347276
1647015116.09375,65.36053855347276
1647015116.125,64.1404708432983
1647015116.15625,64.56779382943171
1647015116.1875,64.56779382943171
1647015116.21875,64.93843238021688
1647015116.25,64.51356446515724
1647015116.28125,64.51356446515724
1647015116.3125,64.51356446515724
1647015116.34375,65.36053855347276
1647015116.375,64.93843238021688
1647015116.40625,64.56779382943171
1647015116.4375,64.56779382943171
1647015116.46875,65.00769185258002
1647015116.5,64.1404708432983
1647015116.53125,64.10148204214939
1647015116.5625,64.51356446515724
1647015116.59375,64.93843238021688
1647015116.625,65.36053855347276
1647015116.65625,65.79513659838392
1647015116.6875,65.00769185258002
1647015116.71875,64.93843238021688
1647015116.75,64.93843238021688
1647015116.78125,64.93843238021688
1647015116.8125,64.93843238021688
1647015116.84375,64.93843238021688
1647015116.875,64.93843238021688
1647015116.90625,65.36053855347276
1647015116.9375,64.56779382943171
1647015116.96875,64.93843238021688
1647015117.0,65.36053855347276
1647015117.03125,64.93843238021688
1647015117.0625,65.36053855347276
1647015117.09375,64.56779382943171
1647015117.125,64.56779382943171
1647015117.15625,64.93843238021688
1647015117.1875,64.93843238021688
1647015117.21875,64.93843238021688
1647015117.25,64.93843238021688
1647015117.28125,64.93843238021688
1647015117.3125,65.36053855347276
1647015117.34375,64.1404708432983
1647015117.375,64.93843238021688
1647015117.40625,65.36053855347276
1647015117.4375,64.56779382943171
1647015117.46875,64.93843238021688
1647015117.5,64.93843238021688
1647015117.53125,65.36053855347276
1647015117.5625,65.36053855347276
1647015117.59375,64.56779382943171
1647015117.625,64.93843238021688
1647015117.65625,64.56779382943171
1647015117.6875,64.56779382943171
1647015117.71875,65.36053855347276
1647015117.75,65.36053855347276
1647015117.78125,64.1404708432983
1647015117.8125,65.36053855347276
1647015117.84375,65.36053855347276
1647015117.875,64.1404708432983
1647015117.90625,64.93843238021688
1647015117.9375,65.36053855347276
1647015117.96875,64.56779382943171
1647015118.0,64.56779382943171
1647015118.03125,64.56779382943171
1647015118.0625,64.56779382943171
1647015118.09375,64.56779382943171
1647015118.125,65.36053855347276
1647015118.15625,65.36053855347276
1647015118.1875,64.56779382943171
1647015118.21875,64.56779382943171
1647015118.25,65.79513659838392
1647015118.28125,64.56779382943171
1647015118.3125,64.56779382943171
1647015118.34375,64.56779382943171
1647015118.375,64.56779382943171
1647015118.40625,64.56779382943171
1647015118.4375,64.1404708432983
1647015118.46875,64.56779382943171
1647015118.5,65.36053855347276
1647015118.53125,64.93843238021688
1647015118.5625,65.36053855347276
1647015118.59375,64.93843238021688
1647015118.625,64.56779382943171
1647015118.65625,65.36053855347276
1647015118.6875,64.1404708432983
1647015118.71875,64.93843238021688
1647015118.75,64.56779382943171
1647015118.78125,64.93843238021688
1647015118.8125,64.93843238021688
1647015118.84375,65.36053855347276
1647015118.875,64.93843238021688
1647015118.90625,64.93843238021688
1647015118.9375,64.93843238021688
1647015118.96875,64.93843238021688
1647015119.0,64.93843238021688
1647015119.03125,64.93843238021688
1647015119.0625,64.56779382943171
1647015119.09375,65.36053855347276
1647015119.125,64.93843238021688
1647015119.15625,64.93843238021688
1647015119.1875,64.93843238021688
1647015119.21875,64.93843238021688
1647015119.25,64.93843238021688
1647015119.28125,64.93843238021688
1647015119.3125,64.56779382943171
1647015119.34375,64.93843238021688
1647015119.375,64.93843238021688
1647015119.40625,64.93843238021688
1647015119.4375,64.93843238021688
1647015119.46875,64.93843238021688
1647015119.5,64.93843238021688
1647015119.53125,64.93843238021688
1647015119.5625,64.93843238021688
1647015119.59375,64.93843238021688
1647015119.625,64.93843238021688
1647015119.65625,65.36053855347276
1647015119.6875,65.36053855347276
1647015119.71875,64.93843238021688
1647015119.75,64.93843238021688
1647015119.78125,64.1404708432983
1647015119.8125,64.93843238021688
1647015119.84375,64.93843238021688
1647015119.875,65.36053855347276
1647015119.90625,64.93843238021688
1647015119.9375,65.36053855347276
1647015119.96875,64.93843238021688
1647015120.0,64.93843238021688
1647015120.03125,65.36053855347276
1647015120.0625,64.1404708432983
1647015120.09375,64.93843238021688
1647015120.125,64.1404708432983
1647015120.15625,65.36053855347276
1647015120.1875,64.93843238021688
1647015120.21875,64.93843238021688
1647015120.25,65.36053855347276
1647015120.28125,65.36053855347276
1647015120.3125,64.93843238021688
1647015120.34375,64.93843238021688
1647015120.375,64.93843238021688
1647015120.40625,65.36053855347276
1647015120.4375,64.93843238021688
1647015120.46875,64.93843238021688
1647015120.5,65.36053855347276
1647015120.53125,64.56779382943171
1647015120.5625,64.93843238021688
1647015120.59375,64.93843238021688
1647015120.625,65.36053855347276
1647015120.65625,65.36053855347276
1647015120.6875,64.93843238021688
1647015120.71875,64.93843238021688
1647015120.75,64.56779382943171
1647015120.78125,64.56779382943171
1647015120.8125,64.56779382943171
1647015120.84375,64.5832795698701
1647015120.875,65.00769185258002
1647015120.90625,64.56779382943171
1647015120.9375,65.79513659838392
1647015120.96875,64.56779382943171
1647015121.0,65.79513659838392
1647015121.03125,65.00769185258002
1647015121.0625,64.56779382943171
1647015121.09375,65.36053855347276
1647015121.125,64.56779382943171
1647015121.15625,64.56779382943171
1647015121.1875,65.36053855347276
1647015121.21875,64.56779382943171
1647015121.25,64.56779382943171
1647015121.28125,65.36053855347276
1647015121.3125,64.93843238021688
1647015121.34375,64.93843238021688
1647015121.375,65.36053855347276
1647015121.40625,65.36053855347276
1647015121.4375,64.93843238021688
1647015121.46875,64.93843238021688
1647015121.5,64.93843238021688
1647015121.53125,65.36053855347276
1647015121.5625,64.93843238021688
1647015121.59375,64.93843238021688
1647015121.625,64.56779382943171
1647015121.65625,64.56779382943171
1647015121.6875,64.93843238021688
1647015121.71875,65.36053855347276
1647015121.75,64.93843238021688
1647015121.78125,65.36053855347276
1647015121.8125,65.36053855347276
1647015121.84375,64.93843238021688
1647015121.875,64.93843238021688
1647015121.90625,64.93843238021688
1647015121.9375,64.93843238021688
1647015121.96875,64.93843238021688
1647015122.0,64.93843238021688
1647015122.03125,65.36053855347276
1647015122.0625,64.93843238021688
1647015122.09375,64.93843238021688
1647015122.125,64.93843238021688
1647015122.15625,64.93843238021688
1647015122.1875,65.36053855347276
1647015122.21875,64.93843238021688
1647015122.25,64.93843238021688
1647015122.28125,64.93843238021688
1647015122.3125,64.93843238021688
1647015122.34375,64.93843238021688
1647015122.375,64.93843238021688
1647015122.40625,64.93843238021688
1647015122.4375,65.36053855347276
1647015122.46875,64.93843238021688
1647015122.5,64.93843238021688
1647015122.53125,64.93843238021688
1647015122.5625,64.93843238021688
1647015122.59375,64.93843238021688
1647015122.625,64.93843238021688
1647015122.65625,64.93843238021688
1647015122.6875,65.36053855347276
1647015122.71875,64.93843238021688
1647015122.75,64.93843238021688
1647015122.78125,64.93843238021688
1647015122.8125,64.93843238021688
1647015122.84375,65.36053855347276
1647015122.875,64.93843238021688
1647015122.90625,64.93843238021688
1647015122.9375,64.93843238021688
1647015122.96875,64.93843238021688
1647015123.0,64.93843238021688
1647015123.03125,64.93843238021688
1647015123.0625,64.52906321960671
1647015123.09375,64.93843238021688
1647015123.125,65.36053855347276
1647015123.15625,65.36053855347276
1647015123.1875,64.93843238021688
1647015123.21875,64.93843238021688
1647015123.25,65.36053855347276
1647015123.28125,65.36053855347276
1647015123.3125,64.93843238021688
1647015123.34375,64.93843238021688
1647015123.375,64.93843238021688
1647015123.40625,65.36053855347276
1647015123.4375,64.93843238021688
1647015123.46875,64.93843238021688
1647015123.5,65.36053855347276
1647015123.53125,65.36053855347276
