2.485100000000000000e+04,3.567784374799999932e+04,6.562500000000000000e-01,1.647217272843748093e+09
2.485200000000000000e+04,3.567843749799999932e+04,5.937500000000000000e-01,1.647217273437498093e+09
2.485300000000000000e+04,3.569706249799999932e+04,6.250000000000000000e-01,1.647217292062498093e+09
2.485400000000000000e+04,3.569773437299999932e+04,6.718750000000000000e-01,1.647217292734373093e+09
2.485500000000000000e+04,3.569832812299999932e+04,5.937500000000000000e-01,1.647217293328123093e+09
2.485600000000000000e+04,3.569889062299999932e+04,5.625000000000000000e-01,1.647217293890623093e+09
2.485700000000000000e+04,3.582068749799999932e+04,6.250000000000000000e-01,1.647217415687498093e+09
2.485800000000000000e+04,3.582131249799999932e+04,6.250000000000000000e-01,1.647217416312498093e+09
2.485900000000000000e+04,3.582190624799999932e+04,5.937500000000000000e-01,1.647217416906248093e+09
2.486000000000000000e+04,3.582253124799999932e+04,6.250000000000000000e-01,1.647217417531248093e+09
2.486100000000000000e+04,3.582315624799999932e+04,6.250000000000000000e-01,1.647217418156248093e+09
2.486200000000000000e+04,3.582371874799999932e+04,5.625000000000000000e-01,1.647217418718748093e+09
2.486300000000000000e+04,3.592864062299999932e+04,6.250000000000000000e-01,1.647217523640623093e+09
2.486400000000000000e+04,3.600071874799999932e+04,6.406250000000000000e-01,1.647217595718748093e+09
2.486500000000000000e+04,3.600134374799999932e+04,6.250000000000000000e-01,1.647217596343748093e+09
2.486600000000000000e+04,3.601490624799999932e+04,6.562500000000000000e-01,1.647217609906248093e+09
2.486700000000000000e+04,3.601554687299999932e+04,6.406250000000000000e-01,1.647217610546873093e+09
2.486800000000000000e+04,3.601618749799999932e+04,6.406250000000000000e-01,1.647217611187498093e+09
2.486900000000000000e+04,3.601684374799999932e+04,6.562500000000000000e-01,1.647217611843748093e+09
2.487000000000000000e+04,3.601751562299999932e+04,6.718750000000000000e-01,1.647217612515623093e+09
2.487100000000000000e+04,3.601814062299999932e+04,6.250000000000000000e-01,1.647217613140623093e+09
2.487200000000000000e+04,3.601878124799999932e+04,6.406250000000000000e-01,1.647217613781248093e+09
2.487300000000000000e+04,3.601942187299999932e+04,6.406250000000000000e-01,1.647217614421873093e+09
2.487400000000000000e+04,3.602007812299999932e+04,6.562500000000000000e-01,1.647217615078123093e+09
2.487500000000000000e+04,3.602073437299999932e+04,6.562500000000000000e-01,1.647217615734373093e+09
2.487600000000000000e+04,3.602137499799999932e+04,6.406250000000000000e-01,1.647217616374998093e+09
2.487700000000000000e+04,3.602201562299999932e+04,6.406250000000000000e-01,1.647217617015623093e+09
2.487800000000000000e+04,3.602265624799999932e+04,6.406250000000000000e-01,1.647217617656248093e+09
2.487900000000000000e+04,3.602329687299999932e+04,6.406250000000000000e-01,1.647217618296873093e+09
2.488000000000000000e+04,3.602398437299999932e+04,6.875000000000000000e-01,1.647217618984373093e+09
2.488100000000000000e+04,3.602462499799999932e+04,6.406250000000000000e-01,1.647217619624998093e+09
2.488200000000000000e+04,3.602526562299999932e+04,6.406250000000000000e-01,1.647217620265623093e+09
2.488300000000000000e+04,3.602590624799999932e+04,6.406250000000000000e-01,1.647217620906248093e+09
2.488400000000000000e+04,3.602656249799999932e+04,6.562500000000000000e-01,1.647217621562498093e+09
2.488500000000000000e+04,3.602720312299999932e+04,6.406250000000000000e-01,1.647217622203123093e+09
2.488600000000000000e+04,3.602787499799999932e+04,6.718750000000000000e-01,1.647217622874998093e+09
2.488700000000000000e+04,3.602851562299999932e+04,6.406250000000000000e-01,1.647217623515623093e+09
