1655294087.000000, IBI
11.609375,0.718750
12.328125,0.718750
13.046875,0.718750
13.765625,0.718750
14.468750,0.703125
15.187500,0.718750
15.890625,0.703125
16.593750,0.703125
17.312500,0.718750
18.015625,0.703125
18.718750,0.703125
19.421875,0.703125
20.156250,0.734375
20.843750,0.687500
21.578125,0.734375
22.265625,0.687500
22.984375,0.718750
23.687500,0.703125
24.406250,0.718750
25.140625,0.734375
25.828125,0.687500
26.531250,0.703125
27.250000,0.718750
27.812500,0.562500
28.468750,0.656250
32.187500,0.828125
32.859375,0.671875
33.671875,0.812500
34.375000,0.703125
35.078125,0.703125
35.796875,0.718750
36.484375,0.687500
37.203125,0.718750
37.921875,0.718750
38.640625,0.718750
39.359375,0.718750
40.062500,0.703125
40.781250,0.718750
98.718750,0.500000
99.234375,0.515625
99.750000,0.515625
103.281250,0.515625
103.781250,0.500000
104.296875,0.515625
107.593750,0.593750
188.578125,0.437500
506.406250,0.562500
596.718750,0.484375
720.390625,0.734375
728.296875,0.671875
729.031250,0.734375
729.687500,0.656250
851.875000,0.562500
855.937500,0.593750
856.562500,0.625000
857.156250,0.593750
857.718750,0.562500
858.359375,0.640625
858.968750,0.609375
859.625000,0.656250
860.187500,0.562500
887.031250,0.640625
887.687500,0.656250
888.375000,0.687500
889.000000,0.625000
907.625000,0.718750
908.187500,0.562500
1012.812500,0.734375
1013.484375,0.671875
1014.156250,0.671875
1014.812500,0.656250
1015.437500,0.625000
1016.140625,0.703125
1016.812500,0.671875
1017.484375,0.671875
1023.078125,0.703125
1023.671875,0.593750
1024.500000,0.828125
1025.234375,0.734375
1025.906250,0.671875
1026.562500,0.656250
1027.234375,0.671875
1036.421875,0.640625
1037.078125,0.656250
1067.859375,0.687500
1068.750000,0.890625
1069.515625,0.765625
1076.515625,0.812500
1077.328125,0.812500
1078.031250,0.703125
1078.921875,0.890625
1079.703125,0.781250
1103.015625,0.765625
1103.781250,0.765625
1104.562500,0.781250
1105.328125,0.765625
1106.109375,0.781250
1106.937500,0.828125
1107.687500,0.750000
1108.500000,0.812500
1109.281250,0.781250
1110.031250,0.750000
1110.796875,0.765625
1111.546875,0.750000
1112.281250,0.734375
1113.046875,0.765625
1113.796875,0.750000
1114.500000,0.703125
1128.281250,0.750000
1151.250000,0.750000
1188.203125,0.734375
1201.375000,0.703125
1208.250000,0.843750
1209.062500,0.812500
1209.828125,0.765625
1210.546875,0.718750
1211.296875,0.750000
1212.093750,0.796875
1212.750000,0.656250
1213.515625,0.765625
1214.296875,0.781250
1215.062500,0.765625
1215.890625,0.828125
1216.609375,0.718750
1217.468750,0.859375
1218.250000,0.781250
1219.046875,0.796875
1219.812500,0.765625
1220.625000,0.812500
1221.390625,0.765625
1222.109375,0.718750
1222.859375,0.750000
1223.578125,0.718750
1224.296875,0.718750
1225.031250,0.734375
1234.171875,0.765625
1234.968750,0.796875
1235.781250,0.812500
1236.546875,0.765625
1237.390625,0.843750
1238.234375,0.843750
1239.109375,0.875000
1239.937500,0.828125
1240.765625,0.828125
1241.609375,0.843750
1242.468750,0.859375
1243.281250,0.812500
1244.078125,0.796875
1244.906250,0.828125
1245.703125,0.796875
1246.515625,0.812500
1247.343750,0.828125
1248.171875,0.828125
1248.984375,0.812500
1258.109375,0.781250
1258.906250,0.796875
1259.718750,0.812500
1260.515625,0.796875
1261.312500,0.796875
1262.109375,0.796875
1262.921875,0.812500
1263.750000,0.828125
1264.546875,0.796875
1265.390625,0.843750
1266.093750,0.703125
1267.031250,0.937500
1267.843750,0.812500
1268.703125,0.859375
1269.593750,0.890625
1270.484375,0.890625
1271.343750,0.859375
1272.171875,0.828125
1273.015625,0.843750
1273.859375,0.843750
1274.734375,0.875000
1275.562500,0.828125
1276.421875,0.859375
1277.296875,0.875000
1278.156250,0.859375
1279.000000,0.843750
1279.843750,0.843750
1280.671875,0.828125
1281.531250,0.859375
1282.406250,0.875000
1283.250000,0.843750
1284.078125,0.828125
1284.968750,0.890625
1285.812500,0.843750
1286.671875,0.859375
1287.484375,0.812500
1288.312500,0.828125
1289.140625,0.828125
1289.984375,0.843750
1290.812500,0.828125
1291.625000,0.812500
1292.468750,0.843750
1293.296875,0.828125
1294.125000,0.828125
1294.921875,0.796875
1295.703125,0.781250
1296.468750,0.765625
1297.234375,0.765625
1297.968750,0.734375
1298.718750,0.750000
1299.468750,0.750000
1300.250000,0.781250
1301.109375,0.859375
1301.906250,0.796875
1302.703125,0.796875
1303.515625,0.812500
1304.312500,0.796875
1305.156250,0.843750
1305.921875,0.765625
1306.718750,0.796875
1307.484375,0.765625
1308.296875,0.812500
1309.109375,0.812500
1309.953125,0.843750
1310.765625,0.812500
1311.625000,0.859375
1312.484375,0.859375
1313.312500,0.828125
1314.156250,0.843750
1315.000000,0.843750
1315.875000,0.875000
1316.703125,0.828125
1317.546875,0.843750
1318.390625,0.843750
1319.234375,0.843750
1320.078125,0.843750
1320.906250,0.828125
1321.734375,0.828125
1322.562500,0.828125
1323.421875,0.859375
1324.234375,0.812500
1325.015625,0.781250
1325.843750,0.828125
1326.671875,0.828125
1327.468750,0.796875
1328.203125,0.734375
1328.937500,0.734375
1329.703125,0.765625
1330.687500,0.984375
1331.562500,0.875000
1332.437500,0.875000
1333.281250,0.843750
1334.125000,0.843750
1335.000000,0.875000
1335.828125,0.828125
1336.640625,0.812500
1337.468750,0.828125
1338.296875,0.828125
1339.187500,0.890625
1340.015625,0.828125
1340.859375,0.843750
1341.718750,0.859375
1342.546875,0.828125
1343.390625,0.843750
