,0,1,2
0,131.015625,0.671875,1647527545.015625
1,189.640625,0.625,1647527603.640625
2,206.453125,0.65625,1647527620.453125
3,207.109375,0.65625,1647527621.109375
4,207.78125,0.671875,1647527621.78125
5,208.421875,0.640625,1647527622.421875
6,213.015625,0.65625,1647527627.015625
7,316.625,0.5625,1647527730.625
8,317.3125,0.6875,1647527731.3125
9,317.90625,0.59375,1647527731.90625
10,318.46875,0.5625,1647527732.46875
11,319.078125,0.609375,1647527733.078125
12,319.6875,0.609375,1647527733.6875
13,320.28125,0.59375,1647527734.28125
14,320.75,0.46875,1647527734.75
15,325.90625,0.859375,1647527739.90625
16,326.890625,0.984375,1647527740.890625
17,361.5625,0.578125,1647527775.5625
18,365.78125,0.609375,1647527779.78125
19,366.375,0.59375,1647527780.375
20,382.4375,0.609375,1647527796.4375
21,383.03125,0.59375,1647527797.03125
22,408.390625,0.609375,1647527822.390625
23,409.046875,0.65625,1647527823.046875
24,417.71875,0.625,1647527831.71875
25,418.34375,0.625,1647527832.34375
26,418.96875,0.625,1647527832.96875
27,419.59375,0.625,1647527833.59375
28,420.25,0.65625,1647527834.25
29,420.890625,0.640625,1647527834.890625
30,421.515625,0.625,1647527835.515625
31,422.171875,0.65625,1647527836.171875
32,422.796875,0.625,1647527836.796875
33,423.421875,0.625,1647527837.421875
34,424.0625,0.640625,1647527838.0625
35,424.671875,0.609375,1647527838.671875
36,425.3125,0.640625,1647527839.3125
37,425.9375,0.625,1647527839.9375
38,426.578125,0.640625,1647527840.578125
39,427.203125,0.625,1647527841.203125
40,427.84375,0.640625,1647527841.84375
41,443.0625,0.65625,1647527857.0625
42,443.71875,0.65625,1647527857.71875
43,444.390625,0.671875,1647527858.390625
44,445.0625,0.671875,1647527859.0625
45,445.734375,0.671875,1647527859.734375
46,446.375,0.640625,1647527860.375
47,447.046875,0.671875,1647527861.046875
48,447.6875,0.640625,1647527861.6875
49,448.359375,0.671875,1647527862.359375
50,449.015625,0.65625,1647527863.015625
51,449.6875,0.671875,1647527863.6875
52,481.140625,0.640625,1647527895.140625
53,481.8125,0.671875,1647527895.8125
54,482.5,0.6875,1647527896.5
55,483.1875,0.6875,1647527897.1875
56,483.734375,0.546875,1647527897.734375
57,484.484375,0.75,1647527898.484375
58,485.09375,0.609375,1647527899.09375
59,485.75,0.65625,1647527899.75
60,486.421875,0.671875,1647527900.421875
61,487.046875,0.625,1647527901.046875
62,487.75,0.703125,1647527901.75
63,488.390625,0.640625,1647527902.390625
64,489.0625,0.671875,1647527903.0625
65,489.75,0.6875,1647527903.75
66,490.4375,0.6875,1647527904.4375
67,491.125,0.6875,1647527905.125
68,491.75,0.625,1647527905.75
69,492.3125,0.5625,1647527906.3125
70,493.078125,0.765625,1647527907.078125
71,493.703125,0.625,1647527907.703125
72,494.390625,0.6875,1647527908.390625
73,494.9375,0.546875,1647527908.9375
74,495.5625,0.625,1647527909.5625
75,496.34375,0.78125,1647527910.34375
76,496.96875,0.625,1647527910.96875
77,497.546875,0.578125,1647527911.546875
78,502.171875,0.5625,1647527916.171875
79,502.890625,0.71875,1647527916.890625
80,503.515625,0.625,1647527917.515625
81,504.09375,0.578125,1647527918.09375
82,504.828125,0.734375,1647527918.828125
83,505.421875,0.59375,1647527919.421875
84,506.125,0.703125,1647527920.125
85,565.671875,0.65625,1647527979.671875
86,621.703125,0.609375,1647528035.703125
87,622.3125,0.609375,1647528036.3125
88,622.890625,0.578125,1647528036.890625
89,623.484375,0.59375,1647528037.484375
90,624.09375,0.609375,1647528038.09375
91,624.6875,0.59375,1647528038.6875
92,625.296875,0.609375,1647528039.296875
93,625.890625,0.59375,1647528039.890625
94,626.484375,0.59375,1647528040.484375
95,627.0625,0.578125,1647528041.0625
