,0,1,2
0,12.609375,0.5625,1647012728.609375
1,13.21875,0.609375,1647012729.21875
2,13.8125,0.59375,1647012729.8125
3,14.375,0.5625,1647012730.375
4,14.96875,0.59375,1647012730.96875
5,15.5625,0.59375,1647012731.5625
6,16.140625,0.578125,1647012732.140625
7,16.734375,0.59375,1647012732.734375
8,17.3125,0.578125,1647012733.3125
9,17.90625,0.59375,1647012733.90625
10,18.5,0.59375,1647012734.5
11,19.078125,0.578125,1647012735.078125
12,19.671875,0.59375,1647012735.671875
13,20.265625,0.59375,1647012736.265625
14,20.859375,0.59375,1647012736.859375
15,21.4375,0.578125,1647012737.4375
16,22.03125,0.59375,1647012738.03125
17,39.375,0.59375,1647012755.375
18,39.96875,0.59375,1647012755.96875
19,40.578125,0.609375,1647012756.578125
20,41.203125,0.625,1647012757.203125
21,41.84375,0.640625,1647012757.84375
22,42.484375,0.640625,1647012758.484375
23,43.09375,0.609375,1647012759.09375
24,43.71875,0.625,1647012759.71875
25,44.3125,0.59375,1647012760.3125
26,44.9375,0.625,1647012760.9375
27,45.546875,0.609375,1647012761.546875
28,46.140625,0.59375,1647012762.140625
29,46.734375,0.59375,1647012762.734375
30,47.328125,0.59375,1647012763.328125
31,47.90625,0.578125,1647012763.90625
32,48.515625,0.609375,1647012764.515625
33,49.109375,0.59375,1647012765.109375
34,49.671875,0.5625,1647012765.671875
35,50.28125,0.609375,1647012766.28125
36,50.84375,0.5625,1647012766.84375
37,51.4375,0.59375,1647012767.4375
38,52.015625,0.578125,1647012768.015625
39,52.609375,0.59375,1647012768.609375
40,53.1875,0.578125,1647012769.1875
41,53.765625,0.578125,1647012769.765625
42,54.375,0.609375,1647012770.375
43,54.953125,0.578125,1647012770.953125
44,55.5625,0.609375,1647012771.5625
45,56.125,0.5625,1647012772.125
46,56.765625,0.640625,1647012772.765625
47,57.34375,0.578125,1647012773.34375
48,57.921875,0.578125,1647012773.921875
49,58.53125,0.609375,1647012774.53125
50,59.125,0.59375,1647012775.125
51,59.734375,0.609375,1647012775.734375
52,60.34375,0.609375,1647012776.34375
53,60.9375,0.59375,1647012776.9375
54,61.546875,0.609375,1647012777.546875
55,62.171875,0.625,1647012778.171875
56,62.75,0.578125,1647012778.75
57,63.421875,0.671875,1647012779.421875
58,63.984375,0.5625,1647012779.984375
59,64.59375,0.609375,1647012780.59375
60,65.203125,0.609375,1647012781.203125
61,92.515625,0.640625,1647012808.515625
62,93.140625,0.625,1647012809.140625
63,93.765625,0.625,1647012809.765625
64,94.390625,0.625,1647012810.390625
65,95.015625,0.625,1647012811.015625
66,95.625,0.609375,1647012811.625
67,96.265625,0.640625,1647012812.265625
68,96.875,0.609375,1647012812.875
69,97.484375,0.609375,1647012813.484375
70,98.109375,0.625,1647012814.109375
71,98.71875,0.609375,1647012814.71875
72,99.3125,0.59375,1647012815.3125
73,99.9375,0.625,1647012815.9375
74,100.546875,0.609375,1647012816.546875
75,101.140625,0.59375,1647012817.140625
76,101.765625,0.625,1647012817.765625
77,102.390625,0.625,1647012818.390625
78,196.609375,0.625,1647012912.609375
79,197.25,0.640625,1647012913.25
80,197.890625,0.640625,1647012913.890625
81,198.5625,0.671875,1647012914.5625
82,199.21875,0.65625,1647012915.21875
83,199.875,0.65625,1647012915.875
84,200.546875,0.671875,1647012916.546875
85,217.828125,0.578125,1647012933.828125
86,218.4375,0.609375,1647012934.4375
87,219.046875,0.609375,1647012935.046875
88,219.640625,0.59375,1647012935.640625
89,220.234375,0.59375,1647012936.234375
90,220.84375,0.609375,1647012936.84375
91,221.453125,0.609375,1647012937.453125
92,225.671875,0.625,1647012941.671875
93,226.265625,0.59375,1647012942.265625
94,230.4375,0.609375,1647012946.4375
95,231.046875,0.609375,1647012947.046875
96,231.625,0.578125,1647012947.625
97,232.234375,0.609375,1647012948.234375
98,232.828125,0.59375,1647012948.828125
99,233.421875,0.59375,1647012949.421875
100,234.03125,0.609375,1647012950.03125
101,234.65625,0.625,1647012950.65625
102,235.265625,0.609375,1647012951.265625
103,235.859375,0.59375,1647012951.859375
104,236.484375,0.625,1647012952.484375
105,237.09375,0.609375,1647012953.09375
106,237.703125,0.609375,1647012953.703125
107,238.328125,0.625,1647012954.328125
108,238.953125,0.625,1647012954.953125
109,239.546875,0.59375,1647012955.546875
110,240.171875,0.625,1647012956.171875
111,240.765625,0.59375,1647012956.765625
112,241.390625,0.625,1647012957.390625
113,242.015625,0.625,1647012958.015625
114,242.609375,0.59375,1647012958.609375
115,243.234375,0.625,1647012959.234375
116,243.859375,0.625,1647012959.859375
117,244.453125,0.59375,1647012960.453125
118,245.0625,0.609375,1647012961.0625
119,245.671875,0.609375,1647012961.671875
120,246.265625,0.59375,1647012962.265625
121,260.609375,0.59375,1647012976.609375
122,261.1875,0.578125,1647012977.1875
123,261.78125,0.59375,1647012977.78125
124,262.40625,0.625,1647012978.40625
125,263.015625,0.609375,1647012979.015625
126,263.625,0.609375,1647012979.625
127,264.234375,0.609375,1647012980.234375
128,264.890625,0.65625,1647012980.890625
129,265.5,0.609375,1647012981.5
130,266.140625,0.640625,1647012982.140625
131,266.78125,0.640625,1647012982.78125
132,309.390625,0.5625,1647013025.390625
133,310.046875,0.65625,1647013026.046875
134,317.390625,0.640625,1647013033.390625
135,338.59375,0.609375,1647013054.59375
136,339.203125,0.609375,1647013055.203125
137,339.8125,0.609375,1647013055.8125
138,340.421875,0.609375,1647013056.421875
139,341.03125,0.609375,1647013057.03125
140,341.640625,0.609375,1647013057.640625
141,345.890625,0.609375,1647013061.890625
142,353.890625,0.625,1647013069.890625
143,354.5,0.609375,1647013070.5
144,355.109375,0.609375,1647013071.109375
145,355.71875,0.609375,1647013071.71875
146,356.34375,0.625,1647013072.34375
147,356.96875,0.625,1647013072.96875
148,361.234375,0.609375,1647013077.234375
149,361.84375,0.609375,1647013077.84375
150,362.453125,0.609375,1647013078.453125
151,395.84375,0.59375,1647013111.84375
152,396.4375,0.59375,1647013112.4375
153,397.046875,0.609375,1647013113.046875
154,397.640625,0.59375,1647013113.640625
155,421.4375,0.625,1647013137.4375
156,422.03125,0.59375,1647013138.03125
157,422.640625,0.609375,1647013138.640625
158,423.28125,0.640625,1647013139.28125
159,423.9375,0.65625,1647013139.9375
160,424.609375,0.671875,1647013140.609375
161,425.234375,0.625,1647013141.234375
162,425.890625,0.65625,1647013141.890625
163,426.53125,0.640625,1647013142.53125
164,427.171875,0.640625,1647013143.171875
165,427.84375,0.671875,1647013143.84375
166,428.46875,0.625,1647013144.46875
167,436.59375,0.609375,1647013152.59375
168,437.203125,0.609375,1647013153.203125
169,437.8125,0.609375,1647013153.8125
170,438.421875,0.609375,1647013154.421875
171,439.03125,0.609375,1647013155.03125
172,439.640625,0.609375,1647013155.640625
173,447.0,0.609375,1647013163.0
174,451.265625,0.59375,1647013167.265625
175,451.890625,0.625,1647013167.890625
176,452.5,0.609375,1647013168.5
177,453.125,0.625,1647013169.125
178,453.75,0.625,1647013169.75
179,454.359375,0.609375,1647013170.359375
180,462.28125,0.609375,1647013178.28125
181,462.890625,0.609375,1647013178.890625
182,463.5,0.609375,1647013179.5
183,464.078125,0.578125,1647013180.078125
184,464.71875,0.640625,1647013180.71875
185,465.296875,0.578125,1647013181.296875
186,465.921875,0.625,1647013181.921875
187,466.515625,0.59375,1647013182.515625
188,467.125,0.609375,1647013183.125
189,472.578125,0.609375,1647013188.578125
190,473.171875,0.59375,1647013189.171875
191,473.796875,0.625,1647013189.796875
192,474.390625,0.59375,1647013190.390625
193,475.0,0.609375,1647013191.0
194,475.625,0.625,1647013191.625
195,476.25,0.625,1647013192.25
196,476.84375,0.59375,1647013192.84375
197,477.453125,0.609375,1647013193.453125
198,478.078125,0.625,1647013194.078125
199,478.703125,0.625,1647013194.703125
200,479.296875,0.59375,1647013195.296875
201,479.921875,0.625,1647013195.921875
202,480.53125,0.609375,1647013196.53125
203,484.84375,0.640625,1647013200.84375
204,485.4375,0.59375,1647013201.4375
205,486.0625,0.625,1647013202.0625
206,486.6875,0.625,1647013202.6875
207,487.296875,0.609375,1647013203.296875
208,487.921875,0.625,1647013203.921875
209,488.53125,0.609375,1647013204.53125
210,489.140625,0.609375,1647013205.140625
211,489.765625,0.625,1647013205.765625
212,490.390625,0.625,1647013206.390625
213,490.984375,0.59375,1647013206.984375
214,491.640625,0.65625,1647013207.640625
215,495.9375,0.609375,1647013211.9375
216,496.5625,0.625,1647013212.5625
217,497.15625,0.59375,1647013213.15625
218,497.796875,0.640625,1647013213.796875
219,498.40625,0.609375,1647013214.40625
220,499.015625,0.609375,1647013215.015625
221,499.625,0.609375,1647013215.625
222,500.25,0.625,1647013216.25
223,500.859375,0.609375,1647013216.859375
224,501.46875,0.609375,1647013217.46875
