,0,1,2
0,13.640625,0.703125,1647613373.640625
1,14.328125,0.6875,1647613374.328125
2,15.046875,0.71875,1647613375.046875
3,15.75,0.703125,1647613375.75
4,16.453125,0.703125,1647613376.453125
5,17.140625,0.6875,1647613377.140625
6,17.828125,0.6875,1647613377.828125
7,18.5,0.671875,1647613378.5
8,19.1875,0.6875,1647613379.1875
9,46.28125,0.6875,1647613406.28125
10,47.03125,0.75,1647613407.03125
11,47.75,0.71875,1647613407.75
12,369.234375,0.640625,1647613729.234375
13,369.953125,0.71875,1647613729.953125
14,543.28125,0.6875,1647613903.28125
15,543.9375,0.65625,1647613903.9375
16,544.59375,0.65625,1647613904.59375
17,545.296875,0.703125,1647613905.296875
18,546.0,0.703125,1647613906.0
19,546.6875,0.6875,1647613906.6875
20,547.296875,0.609375,1647613907.296875
21,547.796875,0.5,1647613907.796875
22,585.984375,0.65625,1647613945.984375
23,586.640625,0.65625,1647613946.640625
24,587.3125,0.671875,1647613947.3125
25,587.96875,0.65625,1647613947.96875
26,588.625,0.65625,1647613948.625
27,589.296875,0.671875,1647613949.296875
28,589.9375,0.640625,1647613949.9375
29,590.59375,0.65625,1647613950.59375
30,591.25,0.65625,1647613951.25
31,591.90625,0.65625,1647613951.90625
32,592.5625,0.65625,1647613952.5625
33,593.234375,0.671875,1647613953.234375
34,593.875,0.640625,1647613953.875
35,594.515625,0.640625,1647613954.515625
36,604.53125,0.65625,1647613964.53125
37,605.1875,0.65625,1647613965.1875
38,605.890625,0.703125,1647613965.890625
39,649.359375,0.609375,1647614009.359375
40,649.96875,0.609375,1647614009.96875
41,650.578125,0.609375,1647614010.578125
42,651.171875,0.59375,1647614011.171875
43,651.78125,0.609375,1647614011.78125
44,652.390625,0.609375,1647614012.390625
45,653.0,0.609375,1647614013.0
46,653.609375,0.609375,1647614013.609375
47,654.203125,0.59375,1647614014.203125
48,654.8125,0.609375,1647614014.8125
49,655.421875,0.609375,1647614015.421875
50,656.03125,0.609375,1647614016.03125
51,656.65625,0.625,1647614016.65625
52,657.28125,0.625,1647614017.28125
53,657.890625,0.609375,1647614017.890625
54,658.53125,0.640625,1647614018.53125
55,659.140625,0.609375,1647614019.140625
56,659.796875,0.65625,1647614019.796875
57,660.296875,0.5,1647614020.296875
58,667.0625,0.90625,1647614027.0625
59,668.03125,0.96875,1647614028.03125
60,820.5,0.65625,1647614180.5
61,821.171875,0.671875,1647614181.171875
62,821.828125,0.65625,1647614181.828125
63,822.5,0.671875,1647614182.5
64,823.171875,0.671875,1647614183.171875
65,827.828125,0.65625,1647614187.828125
66,828.484375,0.65625,1647614188.484375
67,829.140625,0.65625,1647614189.140625
68,829.8125,0.671875,1647614189.8125
69,830.46875,0.65625,1647614190.46875
70,831.140625,0.671875,1647614191.140625
71,831.796875,0.65625,1647614191.796875
72,832.421875,0.625,1647614192.421875
73,833.109375,0.6875,1647614193.109375
74,833.78125,0.671875,1647614193.78125
75,834.453125,0.671875,1647614194.453125
76,835.109375,0.65625,1647614195.109375
77,835.796875,0.6875,1647614195.796875
78,843.625,0.640625,1647614203.625
79,844.296875,0.671875,1647614204.296875
80,844.953125,0.65625,1647614204.953125
81,845.609375,0.65625,1647614205.609375
82,846.28125,0.671875,1647614206.28125
83,872.9375,0.65625,1647614232.9375
84,873.625,0.6875,1647614233.625
85,874.3125,0.6875,1647614234.3125
86,874.984375,0.671875,1647614234.984375
87,879.640625,0.671875,1647614239.640625
88,880.34375,0.703125,1647614240.34375
89,880.984375,0.640625,1647614240.984375
90,881.640625,0.65625,1647614241.640625
91,882.265625,0.625,1647614242.265625
92,882.953125,0.6875,1647614242.953125
93,883.625,0.671875,1647614243.625
94,884.3125,0.6875,1647614244.3125
95,884.953125,0.640625,1647614244.953125
96,885.578125,0.625,1647614245.578125
97,886.203125,0.625,1647614246.203125
98,886.90625,0.703125,1647614246.90625
99,887.578125,0.671875,1647614247.578125
100,888.21875,0.640625,1647614248.21875
101,888.875,0.65625,1647614248.875
102,889.5625,0.6875,1647614249.5625
103,890.21875,0.65625,1647614250.21875
104,890.890625,0.671875,1647614250.890625
105,891.546875,0.65625,1647614251.546875
106,892.21875,0.671875,1647614252.21875
107,892.84375,0.625,1647614252.84375
108,893.546875,0.703125,1647614253.546875
109,894.21875,0.671875,1647614254.21875
110,894.875,0.65625,1647614254.875
111,895.53125,0.65625,1647614255.53125
112,896.1875,0.65625,1647614256.1875
113,896.875,0.6875,1647614256.875
114,897.546875,0.671875,1647614257.546875
115,902.140625,0.65625,1647614262.140625
116,902.796875,0.65625,1647614262.796875
117,903.46875,0.671875,1647614263.46875
118,904.125,0.65625,1647614264.125
119,904.75,0.625,1647614264.75
120,905.4375,0.6875,1647614265.4375
121,906.109375,0.671875,1647614266.109375
122,906.75,0.640625,1647614266.75
123,907.453125,0.703125,1647614267.453125
124,908.109375,0.65625,1647614268.109375
125,908.8125,0.703125,1647614268.8125
126,933.90625,0.65625,1647614293.90625
127,934.5625,0.65625,1647614294.5625
128,935.203125,0.640625,1647614295.203125
129,935.734375,0.53125,1647614295.734375
130,943.734375,0.65625,1647614303.734375
131,944.390625,0.65625,1647614304.390625
132,945.0625,0.671875,1647614305.0625
133,945.71875,0.65625,1647614305.71875
134,946.375,0.65625,1647614306.375
135,947.03125,0.65625,1647614307.03125
136,947.6875,0.65625,1647614307.6875
137,948.375,0.6875,1647614308.375
138,949.03125,0.65625,1647614309.03125
139,949.703125,0.671875,1647614309.703125
140,950.359375,0.65625,1647614310.359375
141,951.015625,0.65625,1647614311.015625
142,1012.5625,0.65625,1647614372.5625
143,1055.203125,0.703125,1647614415.203125
144,1055.90625,0.703125,1647614415.90625
