,0,1,2
0,182.4375,0.515625,1648303704.4375
1,182.9375,0.5,1648303704.9375
2,183.453125,0.515625,1648303705.453125
3,183.953125,0.5,1648303705.953125
4,184.453125,0.5,1648303706.453125
5,184.96875,0.515625,1648303706.96875
6,185.484375,0.515625,1648303707.484375
7,185.984375,0.5,1648303707.984375
8,186.515625,0.53125,1648303708.515625
9,187.03125,0.515625,1648303709.03125
10,187.546875,0.515625,1648303709.546875
11,188.0625,0.515625,1648303710.0625
12,188.59375,0.53125,1648303710.59375
13,189.109375,0.515625,1648303711.109375
14,189.640625,0.53125,1648303711.640625
15,190.15625,0.515625,1648303712.15625
16,211.28125,0.5625,1648303733.28125
17,423.984375,0.5625,1648303945.984375
18,424.59375,0.609375,1648303946.59375
19,425.203125,0.609375,1648303947.203125
20,425.859375,0.65625,1648303947.859375
21,456.796875,0.59375,1648303978.796875
22,457.40625,0.609375,1648303979.40625
23,458.078125,0.671875,1648303980.078125
24,458.75,0.671875,1648303980.75
25,459.421875,0.671875,1648303981.421875
26,460.109375,0.6875,1648303982.109375
27,460.8125,0.703125,1648303982.8125
28,461.5,0.6875,1648303983.5
29,462.171875,0.671875,1648303984.171875
30,462.84375,0.671875,1648303984.84375
31,463.5,0.65625,1648303985.5
32,464.1875,0.6875,1648303986.1875
33,489.1875,1.265625,1648304011.1875
34,490.765625,1.578125,1648304012.765625
35,491.96875,1.203125,1648304013.96875
36,537.390625,0.578125,1648304059.390625
37,537.9375,0.546875,1648304059.9375
38,538.390625,0.453125,1648304060.390625
39,577.125,0.671875,1648304099.125
40,577.8125,0.6875,1648304099.8125
41,578.484375,0.671875,1648304100.484375
42,579.328125,0.84375,1648304101.328125
43,580.015625,0.6875,1648304102.015625
44,580.65625,0.640625,1648304102.65625
45,581.3125,0.65625,1648304103.3125
46,581.953125,0.640625,1648304103.953125
47,582.59375,0.640625,1648304104.59375
48,583.234375,0.640625,1648304105.234375
49,583.875,0.640625,1648304105.875
50,584.484375,0.609375,1648304106.484375
51,585.078125,0.59375,1648304107.078125
52,601.875,0.625,1648304123.875
53,602.46875,0.59375,1648304124.46875
54,611.53125,0.625,1648304133.53125
55,731.578125,1.203125,1648304253.578125
56,732.578125,1.0,1648304254.578125
57,733.453125,0.875,1648304255.453125
58,734.40625,0.953125,1648304256.40625
59,745.6875,0.84375,1648304267.6875
60,763.375,0.65625,1648304285.375
61,832.265625,0.609375,1648304354.265625
62,832.890625,0.625,1648304354.890625
63,833.5,0.609375,1648304355.5
64,834.140625,0.640625,1648304356.140625
65,834.75,0.609375,1648304356.75
66,835.375,0.625,1648304357.375
67,836.015625,0.640625,1648304358.015625
68,836.671875,0.65625,1648304358.671875
69,846.546875,0.671875,1648304368.546875
70,878.75,0.65625,1648304400.75
71,882.921875,0.640625,1648304404.921875
72,900.296875,0.6875,1648304422.296875
73,901.0,0.703125,1648304423.0
74,924.8125,0.6875,1648304446.8125
75,931.1875,0.703125,1648304453.1875
76,957.046875,0.65625,1648304479.046875
77,957.703125,0.65625,1648304479.703125
78,958.34375,0.640625,1648304480.34375
79,959.0,0.65625,1648304481.0
80,959.65625,0.65625,1648304481.65625
81,999.171875,0.546875,1648304521.171875
82,999.859375,0.6875,1648304521.859375
83,1000.484375,0.625,1648304522.484375
84,1001.078125,0.59375,1648304523.078125
85,1086.578125,0.828125,1648304608.578125
86,1087.3125,0.734375,1648304609.3125
87,1183.828125,0.609375,1648304705.828125
88,1184.359375,0.53125,1648304706.359375
89,1198.65625,0.640625,1648304720.65625
90,1234.5625,0.640625,1648304756.5625
91,1268.5,0.640625,1648304790.5
92,1288.21875,0.65625,1648304810.21875
93,1321.984375,0.5625,1648304843.984375
94,1322.640625,0.65625,1648304844.640625
95,1323.25,0.609375,1648304845.25
96,1333.34375,0.609375,1648304855.34375
97,1338.25,0.640625,1648304860.25
98,1338.875,0.625,1648304860.875
99,1339.5,0.625,1648304861.5
100,1340.125,0.625,1648304862.125
101,1340.640625,0.515625,1648304862.640625
102,1341.359375,0.71875,1648304863.359375
103,1345.09375,0.609375,1648304867.09375
104,1345.71875,0.625,1648304867.71875
105,1350.0625,0.640625,1648304872.0625
106,1350.6875,0.625,1648304872.6875
107,1351.328125,0.640625,1648304873.328125
108,1351.9375,0.609375,1648304873.9375
109,1352.546875,0.609375,1648304874.546875
110,1353.1875,0.640625,1648304875.1875
111,1358.78125,0.671875,1648304880.78125
112,1372.578125,0.5625,1648304894.578125
113,1373.1875,0.609375,1648304895.1875
114,1390.078125,0.609375,1648304912.078125
115,1390.6875,0.609375,1648304912.6875
116,1409.15625,0.65625,1648304931.15625
117,1409.84375,0.6875,1648304931.84375
118,1410.546875,0.703125,1648304932.546875
119,1411.28125,0.734375,1648304933.28125
120,1411.984375,0.703125,1648304933.984375
121,1412.703125,0.71875,1648304934.703125
122,1422.25,0.65625,1648304944.25
123,1422.90625,0.65625,1648304944.90625
124,1495.3125,0.640625,1648305017.3125
125,1495.9375,0.625,1648305017.9375
126,1505.921875,0.640625,1648305027.921875
127,1506.546875,0.625,1648305028.546875
128,1511.8125,0.640625,1648305033.8125
129,1512.453125,0.640625,1648305034.453125
130,1540.8125,0.6875,1648305062.8125
131,1541.5,0.6875,1648305063.5
132,1542.171875,0.671875,1648305064.171875
133,1542.828125,0.65625,1648305064.828125
134,1543.5,0.671875,1648305065.5
135,1544.140625,0.640625,1648305066.140625
136,1544.8125,0.671875,1648305066.8125
137,1545.5,0.6875,1648305067.5
138,1546.140625,0.640625,1648305068.140625
139,1546.796875,0.65625,1648305068.796875
140,1547.4375,0.640625,1648305069.4375
141,1548.09375,0.65625,1648305070.09375
142,1548.765625,0.671875,1648305070.765625
143,1549.40625,0.640625,1648305071.40625
144,1550.046875,0.640625,1648305072.046875
145,1560.34375,0.65625,1648305082.34375
146,1655.21875,0.59375,1648305177.21875
147,1655.90625,0.6875,1648305177.90625
148,1689.28125,1.234375,1648305211.28125
149,1812.15625,0.625,1648305334.15625
150,1812.859375,0.703125,1648305334.859375
151,1860.609375,0.71875,1648305382.609375
152,1861.46875,0.859375,1648305383.46875
153,1891.78125,0.53125,1648305413.78125
154,1943.15625,0.609375,1648305465.15625
155,1943.765625,0.609375,1648305465.765625
156,1944.375,0.609375,1648305466.375
157,1944.984375,0.609375,1648305466.984375
158,1945.578125,0.59375,1648305467.578125
159,1946.203125,0.625,1648305468.203125
160,1946.796875,0.59375,1648305468.796875
161,1947.40625,0.609375,1648305469.40625
162,1948.0,0.59375,1648305470.0
163,1954.0625,0.609375,1648305476.0625
164,1957.734375,0.65625,1648305479.734375
165,1958.34375,0.609375,1648305480.34375
166,1959.015625,0.671875,1648305481.015625
167,1959.625,0.609375,1648305481.625
168,1960.265625,0.640625,1648305482.265625
169,1960.921875,0.65625,1648305482.921875
170,1961.625,0.703125,1648305483.625
171,1962.296875,0.671875,1648305484.296875
172,2012.75,0.625,1648305534.75
173,2013.46875,0.71875,1648305535.46875
174,2029.875,0.640625,1648305551.875
175,2048.4375,0.59375,1648305570.4375
176,2049.109375,0.671875,1648305571.109375
177,2049.703125,0.59375,1648305571.703125
178,2054.109375,0.671875,1648305576.109375
179,2054.71875,0.609375,1648305576.71875
180,2055.359375,0.640625,1648305577.359375
181,2056.015625,0.65625,1648305578.015625
182,2056.640625,0.625,1648305578.640625
183,2069.109375,0.671875,1648305591.109375
184,2069.78125,0.671875,1648305591.78125
185,2070.453125,0.671875,1648305592.453125
186,2071.125,0.671875,1648305593.125
187,2071.75,0.625,1648305593.75
188,2072.421875,0.671875,1648305594.421875
189,2073.078125,0.65625,1648305595.078125
190,2073.734375,0.65625,1648305595.734375
191,2088.359375,0.65625,1648305610.359375
192,2089.0,0.640625,1648305611.0
193,2089.640625,0.640625,1648305611.640625
194,2115.390625,0.640625,1648305637.390625
195,2116.046875,0.65625,1648305638.046875
196,2116.6875,0.640625,1648305638.6875
197,2117.359375,0.671875,1648305639.359375
198,2118.0,0.640625,1648305640.0
199,2118.703125,0.703125,1648305640.703125
200,2140.046875,0.625,1648305662.046875
201,2232.328125,0.625,1648305754.328125
202,2232.953125,0.625,1648305754.953125
203,2233.59375,0.640625,1648305755.59375
204,2234.21875,0.625,1648305756.21875
205,2234.875,0.65625,1648305756.875
206,2246.75,0.515625,1648305768.75
207,2247.484375,0.734375,1648305769.484375
208,2248.125,0.640625,1648305770.125
209,2248.75,0.625,1648305770.75
210,2256.234375,1.234375,1648305778.234375
211,2257.546875,1.3125,1648305779.546875
212,2262.546875,0.59375,1648305784.546875
213,2263.125,0.578125,1648305785.125
214,2263.78125,0.65625,1648305785.78125
215,2264.40625,0.625,1648305786.40625
216,2274.703125,0.671875,1648305796.703125
217,2275.328125,0.625,1648305797.328125
218,2443.203125,0.65625,1648305965.203125
219,2443.84375,0.640625,1648305965.84375
220,2453.234375,0.671875,1648305975.234375
221,2453.90625,0.671875,1648305975.90625
222,2454.59375,0.6875,1648305976.59375
223,2455.265625,0.671875,1648305977.265625
224,2455.921875,0.65625,1648305977.921875
225,2472.296875,0.65625,1648305994.296875
226,2472.9375,0.640625,1648305994.9375
227,2510.921875,0.625,1648306032.921875
228,2511.53125,0.609375,1648306033.53125
229,2512.234375,0.703125,1648306034.234375
230,2531.4375,0.59375,1648306053.4375
231,2532.078125,0.640625,1648306054.078125
232,2532.671875,0.59375,1648306054.671875
233,2538.375,0.6875,1648306060.375
234,2539.0,0.625,1648306061.0
235,2539.640625,0.640625,1648306061.640625
236,2547.4375,0.703125,1648306069.4375
237,2548.109375,0.671875,1648306070.109375
238,2553.96875,0.65625,1648306075.96875
239,2554.609375,0.640625,1648306076.609375
240,2555.234375,0.625,1648306077.234375
241,2560.265625,0.640625,1648306082.265625
