2.161000000000000000e+04,3.321248437299999932e+04,6.562500000000000000e-01,1.648076542484373093e+09
2.161100000000000000e+04,3.321315624799999932e+04,6.718750000000000000e-01,1.648076543156248093e+09
2.161200000000000000e+04,3.321382812299999932e+04,6.718750000000000000e-01,1.648076543828123093e+09
2.161300000000000000e+04,3.321451562299999932e+04,6.875000000000000000e-01,1.648076544515623093e+09
2.161400000000000000e+04,3.321517187299999932e+04,6.562500000000000000e-01,1.648076545171873093e+09
2.161500000000000000e+04,3.321574999799999932e+04,5.781250000000000000e-01,1.648076545749998093e+09
2.161600000000000000e+04,3.322178124799999932e+04,6.562500000000000000e-01,1.648076551781248093e+09
2.161700000000000000e+04,3.322242187299999932e+04,6.406250000000000000e-01,1.648076552421873093e+09
2.161800000000000000e+04,3.322307812299999932e+04,6.562500000000000000e-01,1.648076553078123093e+09
2.161900000000000000e+04,3.322374999799999932e+04,6.718750000000000000e-01,1.648076553749998093e+09
2.162000000000000000e+04,3.322437499799999932e+04,6.250000000000000000e-01,1.648076554374998093e+09
2.162100000000000000e+04,3.322503124799999932e+04,6.562500000000000000e-01,1.648076555031248093e+09
2.162200000000000000e+04,3.322568749799999932e+04,6.562500000000000000e-01,1.648076555687498093e+09
2.162300000000000000e+04,3.322634374799999932e+04,6.562500000000000000e-01,1.648076556343748093e+09
2.162400000000000000e+04,3.322698437299999932e+04,6.406250000000000000e-01,1.648076556984373093e+09
2.162500000000000000e+04,3.322765624799999932e+04,6.718750000000000000e-01,1.648076557656248093e+09
2.162600000000000000e+04,3.322831249799999932e+04,6.562500000000000000e-01,1.648076558312498093e+09
2.162700000000000000e+04,3.322896874799999932e+04,6.562500000000000000e-01,1.648076558968748093e+09
2.162800000000000000e+04,3.322960937299999932e+04,6.406250000000000000e-01,1.648076559609373093e+09
2.162900000000000000e+04,3.323028124799999932e+04,6.718750000000000000e-01,1.648076560281248093e+09
2.163000000000000000e+04,3.323093749799999932e+04,6.562500000000000000e-01,1.648076560937498093e+09
2.163100000000000000e+04,3.323160937299999932e+04,6.718750000000000000e-01,1.648076561609373093e+09
2.163200000000000000e+04,3.323226562299999932e+04,6.562500000000000000e-01,1.648076562265623093e+09
2.163300000000000000e+04,3.323290624799999932e+04,6.406250000000000000e-01,1.648076562906248093e+09
2.163400000000000000e+04,3.323356249799999932e+04,6.562500000000000000e-01,1.648076563562498093e+09
2.163500000000000000e+04,3.323421874799999932e+04,6.562500000000000000e-01,1.648076564218748093e+09
2.163600000000000000e+04,3.323492187299999932e+04,7.031250000000000000e-01,1.648076564921873093e+09
2.163700000000000000e+04,3.323951562299999932e+04,6.562500000000000000e-01,1.648076569515623093e+09
