1.647724551000000000e+09,0.000000000000000000e+00
1.647724552000000000e+09,0.000000000000000000e+00
1.647724553000000000e+09,7.934570312500000000e-03
1.647724553000000000e+09,1.562500000000000000e-02
1.647724554000000000e+09,2.441406250000000000e-02
1.647724557000000000e+09,3.906250000000000000e-03
1.647724558000000000e+09,2.197265625000000000e-03
1.647724559000000000e+09,9.765625000000000000e-04
1.647724560000000000e+09,1.220703125000000000e-03
1.647724560000000000e+09,2.441406250000000000e-04
1.647724561000000000e+09,0.000000000000000000e+00
1.647724567000000000e+09,5.493164062500000000e-02
1.647724618000000000e+09,6.250000000000000000e-02
1.647724661000000000e+09,2.441406250000000000e-04
1.647724673000000000e+09,2.441406250000000000e-04
1.647724685000000000e+09,9.765625000000000000e-04
1.647724686000000000e+09,6.103515625000000000e-04
1.647724686000000000e+09,9.765625000000000000e-04
1.647724687000000000e+09,9.765625000000000000e-04
1.647724688000000000e+09,1.098632812500000000e-03
1.647724688000000000e+09,0.000000000000000000e+00
1.647724695000000000e+09,9.765625000000000000e-04
1.647724736000000000e+09,9.765625000000000000e-04
1.647724737000000000e+09,9.765625000000000000e-04
1.647724754000000000e+09,9.765625000000000000e-04
1.647724755000000000e+09,3.906250000000000000e-03
1.647724756000000000e+09,1.220703125000000000e-04
1.647724756000000000e+09,2.441406250000000000e-04
1.647724757000000000e+09,2.441406250000000000e-04
1.647724758000000000e+09,9.765625000000000000e-04
1.647724759000000000e+09,6.103515625000000000e-03
1.647724771000000000e+09,2.197265625000000000e-03
1.647724772000000000e+09,0.000000000000000000e+00
1.647724773000000000e+09,1.220703125000000000e-04
1.647724773000000000e+09,2.441406250000000000e-04
1.647724774000000000e+09,2.197265625000000000e-03
1.647724775000000000e+09,2.441406250000000000e-04
1.647724776000000000e+09,6.103515625000000000e-03
1.647724776000000000e+09,6.103515625000000000e-03
1.647724777000000000e+09,8.789062500000000000e-03
1.647724778000000000e+09,6.103515625000000000e-03
1.647724783000000000e+09,2.441406250000000000e-04
1.647724784000000000e+09,2.197265625000000000e-03
1.647724785000000000e+09,7.080078125000000000e-03
1.647724785000000000e+09,2.197265625000000000e-03
1.647724786000000000e+09,9.765625000000000000e-04
1.647724787000000000e+09,8.789062500000000000e-03
1.647724788000000000e+09,2.075195312500000000e-03
1.647724788000000000e+09,2.441406250000000000e-04
1.647724789000000000e+09,0.000000000000000000e+00
1.647724793000000000e+09,2.441406250000000000e-04
1.647724794000000000e+09,2.441406250000000000e-04
1.647724795000000000e+09,0.000000000000000000e+00
1.647724795000000000e+09,0.000000000000000000e+00
1.647724796000000000e+09,1.562500000000000000e-02
1.647724797000000000e+09,4.345703125000000000e-02
1.647724797000000000e+09,2.441406250000000000e-02
1.647724798000000000e+09,9.765625000000000000e-04
1.647724799000000000e+09,2.441406250000000000e-04
1.647724800000000000e+09,0.000000000000000000e+00
1.647724800000000000e+09,0.000000000000000000e+00
1.647724801000000000e+09,9.765625000000000000e-04
1.647724802000000000e+09,6.103515625000000000e-03
1.647724802000000000e+09,6.103515625000000000e-03
1.647724803000000000e+09,9.765625000000000000e-04
